Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,6,8,-1,-1,203.15,34,28,1,3,4,4,4,6,-1,-1,-1,-1,,
49,13,38,31,29,1166.1,6,23,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,199.15,8,45,1,4,4,4,4,6,-1,-1,-1,-1,,
3,31,2,23,1,200.95,41,34,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1164.1,42,33,1,3,4,4,4,6,-1,-1,-1,-1,,
44,43,33,9,16,194.7,23,37,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1169.35,29,14,1,4,4,4,4,6,-1,-1,-1,-1,,
5,42,11,12,23,1151.35,22,50,0,2,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,212,47,34,1,3,4,4,3,4,6,-1,-1,-1,,
17,40,19,36,7,1697.05,43,15,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,396.7,38,21,1,3,4,4,3,4,3,7,-1,-1,,
42,45,33,32,3,1158.85,17,40,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,203.6,41,8,1,3,4,4,4,3,6,-1,-1,-1,,
28,49,25,1,35,203.35,2,37,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1158.6,32,8,1,4,4,4,4,6,-1,-1,-1,-1,,
16,8,50,2,30,182.45,38,25,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1176.9,27,0,1,4,4,4,4,6,-1,-1,-1,-1,,
31,40,50,18,41,417.5,8,29,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,1735.55,45,32,1,3,4,3,4,2,6,-1,-1,-1,,
22,29,36,3,34,463,49,40,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1689.55,50,2,1,3,4,4,4,6,-1,-1,-1,-1,,
49,13,37,20,35,182.25,45,14,0,3,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,1176.7,32,41,1,4,4,3,4,3,4,6,-1,-1,,
46,3,26,23,28,1192.2,36,29,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,166.25,5,25,1,3,4,4,4,6,-1,-1,-1,-1,,
40,34,13,38,51,1581.15,46,36,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,555.4,39,35,1,3,4,3,4,3,4,3,6,-1,,
-1,-1,-1,-1,-1,480.4,32,46,0,2,6,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,1655.65,-1,-1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,1653.65,-1,-1,0,2,8,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,482.4,20,1,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
27,39,36,41,30,482.4,32,25,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,1653.15,26,34,1,3,4,3,4,4,3,6,-1,-1,,
15,39,29,50,48,1604.9,16,14,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,528.65,41,23,1,3,4,4,2,6,-1,-1,-1,-1,,
38,16,30,23,24,1610.9,28,51,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,521.65,37,15,1,3,4,3,4,3,4,6,-1,-1,,
8,22,9,37,48,556.15,30,44,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1575.9,3,2,1,3,4,4,4,6,-1,-1,-1,-1,,
0,42,19,33,49,1308.85,28,40,0,2,2,3,3,3,6,-1,-1,-1,,
4,8,10,-1,-1,802,10,14,1,3,4,2,2,2,6,-1,-1,-1,,
1,4,12,19,7,1321.85,9,21,0,3,2,3,2,-2,2,-2,6,-1,,
4,8,11,-1,-1,784,11,18,1,4,4,2,4,3,4,3,7,-1,,
39,4,17,35,28,622,27,36,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,1483.35,30,42,1,3,4,3,4,3,4,6,-1,-1,,
21,16,48,1,12,400,38,19,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1739.15,6,31,1,3,4,4,2,6,-1,-1,-1,-1,,
42,36,51,30,12,1710.65,50,25,0,2,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,426.6,39,49,1,2,-2,2,2,2,6,-1,-1,-1,,
8,40,19,25,29,1476.15,1,0,0,2,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,660.1,49,34,1,2,-2,2,4,4,6,-1,-1,-1,,
38,5,17,12,0,1609.15,39,49,0,2,3,3,2,3,6,-1,-1,-1,,
5,7,11,-1,-1,524.6,40,43,1,2,-2,2,2,9,6,-1,-1,-1,,
33,35,14,36,12,1048.7,29,48,0,2,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,1084.55,23,21,1,2,-2,2,2,2,6,-1,-1,-1,,
37,40,21,19,2,902.7,48,18,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,1230.05,12,16,1,3,4,4,2,3,7,-1,-1,-1,,
22,35,5,45,49,1131.05,14,8,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,999.2,-1,-1,1,3,4,4,4,8,-1,-1,-1,-1,,
45,10,17,49,36,991.2,29,30,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,1138.15,7,5,1,3,4,3,4,4,6,-1,-1,-1,,
1,50,38,40,29,991.7,11,48,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,1135.65,33,39,1,3,4,3,4,4,3,7,-1,-1,,
49,11,47,3,-1,1033.2,-1,-1,0,2,3,4,8,-1,-1,-1,-1,-1,,
5,7,-1,-1,-1,1092.25,15,1,1,2,-2,4,2,6,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,1113.75,37,10,0,2,6,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,1011.2,-1,-1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,,
2,9,10,33,14,1105.25,46,41,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1018.7,43,31,1,3,4,4,4,6,-1,-1,-1,-1,,
12,23,27,11,15,894.2,43,36,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,1227.25,16,5,1,3,4,3,2,3,4,3,7,-1,,
26,51,43,21,1,998.2,36,20,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1121.75,0,8,1,3,4,4,2,6,-1,-1,-1,-1,,
12,38,37,40,24,1002.7,2,49,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1116.25,5,45,1,3,4,4,4,6,-1,-1,-1,-1,,
7,48,3,28,15,1006.2,27,26,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,1112.25,14,17,1,3,4,3,4,2,6,-1,-1,-1,,
37,22,47,12,8,105.1,46,26,0,3,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,153.2,17,23,1,4,4,3,4,3,4,3,7,-1,,
38,32,39,0,20,173,30,45,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,217.7,10,51,1,3,4,4,3,4,6,-1,-1,-1,,
23,37,43,17,9,213.2,22,25,0,2,3,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,176.5,48,31,1,3,2,2,2,6,-1,-1,-1,-1,,
34,4,17,27,43,164.5,25,41,0,3,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,224.7,42,26,1,4,4,2,2,3,6,-1,-1,-1,,
31,43,44,40,27,157.75,30,36,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,229.95,48,0,1,4,4,3,4,3,4,6,-1,-1,,
36,20,35,46,21,181.95,29,26,0,3,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,203.45,23,24,1,4,4,2,3,2,3,7,-1,-1,,
21,15,30,13,51,226.45,37,14,0,3,3,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,238.45,26,50,1,4,2,4,3,4,3,7,-1,-1,,
16,28,49,4,25,122.4,7,23,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,473.5,3,38,1,4,4,4,4,6,-1,-1,-1,-1,,
49,42,45,37,13,456.3,34,32,0,2,2,6,-1,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,138.7,51,39,1,2,9,6,-1,-1,-1,-1,-1,-1,,
11,31,20,18,39,594.5,34,47,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,300,0,42,1,3,4,4,4,6,-1,-1,-1,-1,,
2,15,48,16,24,294,32,41,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,600,20,21,1,3,4,4,4,6,-1,-1,-1,-1,,
21,23,38,47,8,197.2,19,22,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,1130.3,10,26,1,3,4,4,4,3,7,-1,-1,-1,,
20,1,46,16,4,1105.3,41,50,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,221.2,15,47,1,3,4,4,2,6,-1,-1,-1,-1,,
18,46,4,35,45,238.7,2,5,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1087.3,13,41,1,4,4,4,4,6,-1,-1,-1,-1,,
7,36,41,10,6,246.5,22,45,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1079.3,17,46,1,4,4,4,4,6,-1,-1,-1,-1,,
25,21,14,31,44,1072.2,24,32,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,252.9,40,28,1,3,4,3,4,4,3,6,-1,-1,,
22,3,51,30,17,292.4,11,10,0,2,3,4,4,3,7,-1,-1,-1,,
5,7,9,-1,-1,1031.7,38,36,1,2,-2,4,4,2,6,-1,-1,-1,,
27,1,36,48,0,245.9,24,7,0,2,3,3,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,1076.7,47,44,1,2,-2,2,4,4,6,-1,-1,-1,,
42,51,13,25,6,162.4,44,8,0,2,9,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,1159.2,50,46,1,2,3,6,-1,-1,-1,-1,-1,-1,,
43,47,38,29,48,280.1,36,0,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,607.8,8,14,1,4,4,4,4,6,-1,-1,-1,-1,,
14,44,17,39,49,295.4,8,13,0,3,3,3,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,591.8,25,45,1,2,-2,2,2,4,6,-1,-1,-1,,
20,14,30,10,24,627.1,32,41,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,258.2,51,7,1,3,4,4,4,6,-1,-1,-1,-1,,
6,35,7,11,28,271.5,22,45,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,613.1,2,15,1,4,4,4,4,6,-1,-1,-1,-1,,
46,28,38,44,4,276.1,9,23,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,607.9,6,3,1,4,4,4,4,6,-1,-1,-1,-1,,
12,36,38,9,14,277.1,19,35,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,606.2,4,21,1,4,4,4,4,6,-1,-1,-1,-1,,
24,35,40,1,15,254.7,6,3,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,627.2,5,48,1,4,4,4,4,6,-1,-1,-1,-1,,
31,45,29,40,13,44,44,5,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,1356.6,41,46,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
2,26,21,23,41,1389.1,50,47,0,2,2,3,4,4,7,-1,-1,-1,,
4,8,10,-1,-1,131,45,1,1,3,4,2,4,4,6,-1,-1,-1,,
41,34,24,13,23,203.5,32,42,0,2,3,2,-2,2,-2,9,-2,6,,
5,8,11,-1,-1,1315.1,45,25,1,2,-2,4,3,4,3,4,3,7,,
50,36,49,25,31,1108.6,32,21,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,409.5,39,34,1,3,4,3,4,2,3,7,-1,-1,,
6,27,51,23,32,334,34,43,0,2,3,4,2,-2,2,-2,6,-1,,
5,7,10,-1,-1,1182.6,36,38,1,2,-2,4,4,3,4,3,6,-1,,
35,24,12,47,14,1161.6,17,8,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,352,3,43,1,3,4,4,4,6,-1,-1,-1,-1,,
27,7,17,36,11,1161.1,22,28,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,351.5,25,21,1,3,2,3,4,3,4,6,-1,-1,,
32,42,21,30,47,1009.1,20,7,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,503,43,31,1,3,4,3,4,4,6,-1,-1,-1,,
45,6,0,23,34,1062.1,38,42,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,206.55,50,28,1,3,4,3,4,4,6,-1,-1,-1,,
1,35,28,47,17,1046.1,13,12,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,322.05,2,48,1,3,4,3,4,4,6,-1,-1,-1,,
51,33,16,34,2,308.05,10,11,0,3,3,3,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,1059.6,20,48,1,2,-2,2,4,3,4,6,-1,-1,,
48,0,4,12,25,201.05,3,9,0,2,3,3,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,1265.1,36,43,1,2,-2,2,2,4,6,-1,-1,-1,,
20,6,5,50,47,112.55,22,30,0,2,3,9,-2,6,-1,-1,-1,-1,,
5,8,8,-1,-1,1352.1,33,32,1,2,-2,2,3,6,-1,-1,-1,-1,,
37,1,10,31,22,184.8,17,48,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1489.15,16,25,1,4,4,4,4,6,-1,-1,-1,-1,,
11,37,14,10,28,180.4,51,4,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1492.65,33,21,1,4,4,4,4,6,-1,-1,-1,-1,,
35,5,41,13,20,180.2,28,46,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1492.65,18,29,1,4,4,4,4,6,-1,-1,-1,-1,,
17,0,39,21,37,180,23,42,0,3,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1492.65,25,15,1,4,4,2,4,6,-1,-1,-1,-1,,
25,17,35,1,14,221.6,51,30,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1448.65,8,2,1,4,4,4,4,6,-1,-1,-1,-1,,
8,27,0,3,45,205,18,49,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1462.25,42,29,1,4,4,4,4,6,-1,-1,-1,-1,,
15,27,35,17,11,1473.75,30,32,0,2,2,-2,2,-2,3,7,-1,-1,,
4,7,10,-1,-1,192.3,37,47,1,3,4,3,4,3,2,6,-1,-1,,
7,21,22,50,34,333.8,36,43,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1331.75,12,28,1,4,4,4,4,6,-1,-1,-1,-1,,
21,36,24,34,46,1338.05,48,22,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,326.2,19,50,1,3,4,4,4,6,-1,-1,-1,-1,,
39,29,51,41,48,1351.05,13,28,0,2,3,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,312.2,40,0,1,3,2,4,2,6,-1,-1,-1,-1,,
6,46,9,14,44,336.5,40,16,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1326.05,21,31,1,4,4,4,4,6,-1,-1,-1,-1,,
9,14,8,30,22,325.3,45,35,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1336.55,41,4,1,4,4,4,4,6,-1,-1,-1,-1,,
17,50,18,44,30,266.6,33,5,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1393.55,13,39,1,4,4,4,4,6,-1,-1,-1,-1,,
19,21,34,28,27,253.6,46,26,0,3,3,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,1405.45,9,14,1,4,2,4,4,3,6,-1,-1,-1,,
8,17,25,29,21,1406,51,3,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,252.35,11,5,1,3,4,3,4,4,6,-1,-1,-1,,
43,19,13,22,1,1393,48,30,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,264.85,32,16,1,3,4,3,4,4,6,-1,-1,-1,,
11,41,10,36,29,1380.8,9,37,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,276.35,50,48,1,3,4,3,4,3,4,3,7,-1,,
25,38,37,1,6,192.65,21,31,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,1462.8,4,24,1,4,4,4,4,6,-1,-1,-1,-1,,
44,46,50,2,45,195.95,31,37,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,1458.6,4,21,1,4,4,4,4,6,-1,-1,-1,-1,,
7,36,33,5,22,179,28,35,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,80,16,6,1,4,4,2,2,6,-1,-1,-1,-1,,
51,21,30,18,13,127.1,50,4,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,130,31,36,1,3,4,3,4,4,6,-1,-1,-1,,
45,25,6,41,49,135.1,51,11,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,180.5,29,26,1,3,4,3,4,4,6,-1,-1,-1,,
15,29,51,17,38,194.3,45,7,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,119.4,20,3,1,4,4,4,4,6,-1,-1,-1,-1,,
18,7,8,51,40,76.9,23,9,0,2,2,9,6,-1,-1,-1,-1,-1,,
4,9,9,-1,-1,235.4,49,15,1,3,4,2,6,-1,-1,-1,-1,-1,,
9,12,2,19,44,32.8,17,47,0,3,4,3,9,-2,6,-1,-1,-1,,
4,6,8,-1,-1,270.75,5,45,1,4,4,2,2,3,6,-1,-1,-1,,
43,28,25,40,0,217.6,45,36,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,107.48,47,8,1,3,4,2,4,6,-1,-1,-1,-1,,
21,34,26,41,9,233.1,32,16,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,91.48,28,19,1,3,4,3,4,4,6,-1,-1,-1,,
30,2,36,6,33,220.9,32,46,0,2,3,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,102.98,12,37,1,3,2,2,9,6,-1,-1,-1,-1,,
22,23,47,27,40,174.26,26,15,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,380.32,21,31,1,4,4,2,2,6,-1,-1,-1,-1,,
39,45,44,42,21,120.33,30,23,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,302.05,18,50,1,3,4,3,4,4,6,-1,-1,-1,,
42,16,46,12,26,294.55,37,45,0,2,2,6,-1,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,126.83,44,36,1,2,9,6,-1,-1,-1,-1,-1,-1,,
12,16,26,14,36,310.4,49,7,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,166.7,39,4,1,3,4,4,4,6,-1,-1,-1,-1,,
40,20,25,33,39,172.2,16,18,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,304.4,9,2,1,4,4,4,4,6,-1,-1,-1,-1,,
15,24,13,2,8,302.4,28,21,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,174,30,42,1,3,4,3,4,4,6,-1,-1,-1,,
30,34,11,15,48,289.4,24,33,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,186.5,32,46,1,3,4,3,4,4,3,6,-1,-1,,
43,0,28,3,26,222.5,36,37,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,252.4,24,25,1,3,4,4,2,6,-1,-1,-1,-1,,
40,7,29,2,24,117.58,12,32,0,2,2,9,6,-1,-1,-1,-1,-1,,
8,8,8,-1,-1,450.3,42,51,1,2,2,-2,6,-1,-1,-1,-1,-1,,
15,37,21,0,6,269.9,19,51,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,204.5,44,23,1,3,4,4,4,6,-1,-1,-1,-1,,
42,22,23,24,46,210,50,26,0,3,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,263.9,-1,-1,1,4,4,2,4,8,-1,-1,-1,-1,,
10,50,47,15,40,257.9,1,46,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,215.5,0,39,1,3,4,4,2,6,-1,-1,-1,-1,,
27,24,12,50,16,567.38,34,32,0,2,2,3,6,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,91.3,8,0,1,3,4,9,6,-1,-1,-1,-1,-1,,
29,38,18,14,3,197.5,8,17,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,275.4,30,40,1,4,4,2,4,6,-1,-1,-1,-1,,
2,32,10,46,37,280.9,43,47,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,191.5,30,45,1,3,4,3,4,2,6,-1,-1,-1,,
40,13,35,11,14,186.6,48,37,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,471.08,4,33,1,4,4,2,4,6,-1,-1,-1,-1,,
27,29,50,4,30,163.5,14,20,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,308.4,11,5,1,4,4,2,4,6,-1,-1,-1,-1,,
40,50,6,26,35,158.5,7,47,0,3,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,312.9,22,43,1,4,2,4,4,6,-1,-1,-1,-1,,
21,31,6,44,36,158.5,22,49,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,312.4,39,2,1,4,4,4,2,6,-1,-1,-1,-1,,
35,49,4,38,42,325.4,0,45,0,2,4,4,2,2,-2,6,-1,-1,,
4,6,8,-1,-1,144.5,47,33,1,3,4,4,2,2,9,6,-1,-1,,
6,22,18,49,14,344.15,45,0,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,124.25,20,29,1,3,4,4,4,6,-1,-1,-1,-1,,
47,38,15,19,16,129.75,32,30,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,338.15,50,4,1,4,4,4,4,6,-1,-1,-1,-1,,
31,0,40,3,51,339.95,41,8,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,127.75,35,26,1,3,4,3,4,4,6,-1,-1,-1,,
21,43,0,48,11,494.08,28,41,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,91,50,30,1,3,4,3,4,2,6,-1,-1,-1,,
8,41,29,0,25,118.25,30,18,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,347.45,45,26,1,4,4,4,2,6,-1,-1,-1,-1,,
22,15,35,30,43,341.45,36,40,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,123.75,18,27,1,3,4,2,2,6,-1,-1,-1,-1,,
12,40,34,13,2,169.17,4,49,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,116.7,0,37,1,4,4,4,4,6,-1,-1,-1,-1,,
12,10,21,50,20,247.8,2,26,0,3,3,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,812.5,13,38,1,4,2,2,4,3,6,-1,-1,-1,,
13,39,47,43,24,203.8,22,45,0,2,3,3,3,9,7,-1,-1,-1,,
5,7,9,-1,-1,856,33,50,1,2,-2,2,2,2,6,-1,-1,-1,,
47,40,46,42,1,199.97,11,17,0,3,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,84.5,39,8,1,4,4,4,3,4,6,-1,-1,-1,,
41,40,18,51,25,88.1,34,33,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,195.97,31,49,1,3,4,3,4,2,6,-1,-1,-1,,
34,1,11,7,20,224.27,5,37,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,58.9,25,30,1,4,4,4,4,6,-1,-1,-1,-1,,
22,7,39,24,17,857.3,31,16,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,600,0,14,1,3,4,4,2,6,-1,-1,-1,-1,,
20,38,27,19,41,222.87,34,14,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,59.7,12,48,1,4,4,4,4,6,-1,-1,-1,-1,,
45,32,9,25,49,689.3,2,1,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,764.8,22,44,1,3,4,2,4,6,-1,-1,-1,-1,,
11,10,38,33,41,749.6,48,8,0,2,3,3,3,2,-2,6,-1,-1,,
5,7,9,-1,-1,703.8,7,51,1,2,-2,2,2,4,3,7,-1,-1,,
49,37,17,11,41,1005.4,24,31,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,445.3,0,10,1,4,4,4,4,6,-1,-1,-1,-1,,
16,6,9,34,0,1001.4,49,39,0,3,3,4,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,449.1,43,33,1,2,-2,4,2,4,6,-1,-1,-1,,
24,20,3,43,36,474.6,45,17,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,975.4,46,28,1,3,4,4,4,6,-1,-1,-1,-1,,
45,10,46,14,21,469.6,13,8,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,979.9,16,48,1,3,4,3,4,3,4,6,-1,-1,,
34,51,50,19,28,173.2,49,45,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,263.6,31,27,1,3,4,3,4,3,4,3,7,-1,,
21,35,34,48,14,248.5,29,37,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,187.6,10,6,1,3,4,3,4,4,6,-1,-1,-1,,
29,44,22,24,41,173.6,2,1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,262,31,50,1,3,4,4,2,6,-1,-1,-1,-1,,
8,46,34,10,40,264.5,45,39,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,170.1,9,7,1,3,4,3,4,3,4,3,6,-1,,
41,6,43,39,22,241.2,11,10,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,192.5,9,8,1,3,4,2,4,6,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,192.25,-1,-1,0,2,8,-1,-1,-1,-1,-1,-1,-1,,
-1,-1,-1,-1,-1,240.95,44,45,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
14,30,51,33,11,283.5,19,12,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,42,28,27,1,3,4,4,4,6,-1,-1,-1,-1,,
26,42,29,11,37,275.5,36,46,0,2,2,-2,2,-2,3,6,-1,-1,,
4,7,10,-1,-1,49.3,24,17,1,3,4,3,4,3,9,6,-1,-1,,
2,41,38,25,20,206.77,24,45,0,2,2,-2,4,4,6,-1,-1,-1,,
