Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
14,34,2,20,23,680,49,36,1,3,6,-1,-1,-1,-1,-1,-1,-1
4,4,4,-1,-1,56.5,40,1,0,9,6,-1,-1,-1,-1,-1,-1,-1
44,40,37,31,1,698,34,25,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,2619.8,8,16,1,3,4,2,2,6,-1,-1,-1,-1
9,34,16,37,31,817.5,20,32,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,2499.8,35,43,0,2,2,-2,2,-2,4,6,-1,-1
50,34,37,33,6,600,-1,-1,1,2,3,4,4,4,3,7,-1,-1
6,8,10,-1,-1,1573.5,51,40,0,2,2,4,4,2,-2,6,-1,-1
16,25,51,32,43,910.8,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,731.5,22,30,1,3,4,3,4,3,4,6,-1,-1
18,41,30,9,45,852.5,10,13,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,2463.3,37,48,1,3,4,4,4,6,-1,-1,-1,-1
29,15,3,9,14,849,35,43,1,3,4,2,2,4,6,-1,-1,-1
4,8,10,-1,-1,2465.8,37,36,0,2,2,3,3,4,6,-1,-1,-1
50,42,30,36,22,600,13,25,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,2584.5,21,45,0,2,4,4,4,6,-1,-1,-1,-1
34,21,1,3,48,716.5,46,22,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,334.65,9,45,1,3,4,3,4,3,4,6,-1,-1
37,26,42,11,40,650.5,-1,-1,0,2,3,4,4,4,7,-1,-1,-1
5,7,9,-1,-1,2544.5,45,50,1,2,-2,4,4,4,6,-1,-1,-1
14,34,16,48,15,603,12,22,0,2,3,3,3,9,6,-1,-1,-1
5,7,9,-1,-1,2601,50,42,1,2,-2,2,2,9,6,-1,-1,-1
9,23,19,24,33,797,29,21,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,253.15,-1,-1,1,3,4,3,4,2,3,7,-1,-1
10,31,41,7,15,614.5,36,43,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,2716.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
29,1,0,22,39,632,10,11,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,2698.3,42,51,1,2,-2,2,4,4,6,-1,-1,-1
29,44,33,18,27,942.5,49,39,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,2386.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
44,49,37,38,26,1249.5,3,15,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1953,47,17,0,2,4,4,4,6,-1,-1,-1,-1
0,12,20,15,36,990,48,19,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,2338.3,40,35,1,3,4,2,2,6,-1,-1,-1,-1
3,12,4,13,28,1237.5,27,26,1,2,-2,4,3,4,4,6,-1,-1
5,8,10,-1,-1,1964.5,-1,-1,0,2,3,2,-2,4,4,7,-1,-1
32,42,43,40,34,1575,16,21,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,1625.5,44,33,1,3,4,3,4,2,6,-1,-1,-1
6,21,48,23,20,1607.25,42,28,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,1592.25,36,40,1,3,4,4,2,6,-1,-1,-1,-1
49,3,14,2,32,600,51,48,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,2791.3,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
0,32,5,30,17,1538,41,42,0,2,2,3,3,4,6,-1,-1,-1
4,8,10,-1,-1,1660,36,24,1,3,4,2,2,4,6,-1,-1,-1
50,45,10,18,17,752,49,1,1,2,-2,2,4,3,4,6,-1,-1
5,7,10,-1,-1,2637.8,-1,-1,0,2,3,3,2,-2,4,7,-1,-1
46,42,11,5,23,650,43,19,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,181.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
0,10,17,15,19,691,33,28,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,138.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,1,2,47,16,719,51,34,1,2,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,108,24,45,0,2,9,6,-1,-1,-1,-1,-1,-1
37,23,17,36,38,179.85,44,35,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,2298.3,48,34,0,2,9,6,-1,-1,-1,-1,-1,-1
33,25,2,26,14,63.75,43,37,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,2602.15,50,19,0,2,3,6,-1,-1,-1,-1,-1,-1
39,29,25,23,36,1094.4,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,73.5,31,43,1,2,9,6,-1,-1,-1,-1,-1,-1
12,16,28,20,7,1017.4,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,149.5,23,17,1,3,4,4,4,6,-1,-1,-1,-1
10,14,15,39,28,633,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,822,1,2,1,3,4,4,4,6,-1,-1,-1,-1
40,24,7,50,14,947.9,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,217,27,19,1,3,4,3,4,4,6,-1,-1,-1
20,15,2,40,8,757.5,25,51,1,2,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,49.5,21,42,0,3,9,6,-1,-1,-1,-1,-1,-1
27,28,16,48,29,691.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,760.5,51,30,1,3,4,4,3,4,6,-1,-1,-1
31,16,24,32,25,708,21,33,0,2,2,3,6,-1,-1,-1,-1,-1
4,8,8,-1,-1,98.5,20,17,1,3,4,9,6,-1,-1,-1,-1,-1
19,23,0,5,41,743.5,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,705,13,12,1,3,4,2,4,6,-1,-1,-1,-1
43,42,41,2,6,895,30,50,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,603,35,39,1,2,-2,2,4,4,6,-1,-1,-1
42,30,16,22,13,993.5,28,35,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,625.5,51,43,0,2,2,-2,2,-2,4,6,-1,-1
36,3,15,24,32,1019.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,600,44,4,1,3,4,2,3,4,6,-1,-1,-1
18,13,8,40,46,866.5,23,31,0,2,2,3,2,-2,2,-2,6,-1
4,8,11,-1,-1,751.5,11,15,1,3,4,2,4,3,4,3,6,-1
32,19,12,3,50,600,7,6,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1201,30,36,1,3,4,4,4,6,-1,-1,-1,-1
31,9,27,44,48,243,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1
5,8,8,-1,-1,357,47,49,1,2,-2,2,3,6,-1,-1,-1,-1
35,30,36,27,6,618,44,34,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,133.55,50,20,0,2,4,4,4,6,-1,-1,-1,-1
15,31,26,12,41,600,-1,-1,1,4,4,2,4,3,7,-1,-1,-1
4,6,8,-1,-1,154.05,45,14,0,3,4,3,2,-2,6,-1,-1,-1
42,21,11,3,20,638.5,8,17,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,152.55,33,30,1,3,4,4,2,6,-1,-1,-1,-1
22,30,15,10,11,631,29,33,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,643.5,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
13,31,27,29,32,747.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,5022,18,24,1,3,4,4,4,6,-1,-1,-1,-1
36,24,38,39,37,756,29,44,0,2,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,5012.5,46,28,1,3,2,4,4,6,-1,-1,-1,-1
39,13,32,23,51,758.75,18,21,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,5009.25,14,30,1,3,4,4,4,6,-1,-1,-1,-1
30,6,24,31,41,799.75,4,10,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,4967.25,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
42,38,1,41,15,815.75,46,43,0,2,3,2,9,6,-1,-1,-1,-1
4,6,10,-1,-1,4948.75,8,40,1,3,2,2,9,6,-1,-1,-1,-1
24,39,35,38,7,1560,14,22,1,2,-2,4,2,2,6,-1,-1,-1
5,7,9,-1,-1,4201.5,45,25,0,2,3,4,3,3,6,-1,-1,-1
6,19,44,29,20,606,28,13,1,4,4,2,2,6,-1,-1,-1,-1
6,8,11,-1,-1,5654.5,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1
34,20,33,46,45,427.65,36,35,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,600,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
1,12,44,35,37,525.65,45,15,1,3,4,2,4,4,6,-1,-1,-1
4,8,10,-1,-1,603,-1,-1,0,2,2,3,4,4,7,-1,-1,-1
30,11,51,45,47,695.65,29,7,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,600,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
30,13,8,0,27,585.2,11,7,1,2,-2,2,3,4,4,6,-1,-1
5,8,10,-1,-1,5621.5,-1,-1,0,3,3,2,-2,4,4,7,-1,-1
13,44,12,15,34,600,-1,-1,1,3,4,4,3,4,3,7,-1,-1
4,6,9,-1,-1,624,45,21,0,2,4,2,-2,2,-2,6,-1,-1
42,6,40,28,33,303,50,27,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,600,44,3,1,3,4,4,4,6,-1,-1,-1,-1
34,11,39,6,33,261.5,45,43,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,675,49,46,0,2,9,6,-1,-1,-1,-1,-1,-1
39,5,18,15,38,329.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,906,42,37,1,3,4,3,4,4,6,-1,-1,-1
0,43,4,15,7,386.5,41,17,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,407.5,32,24,1,3,4,3,4,3,4,6,-1,-1
20,16,47,39,13,451.5,43,41,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,416.5,21,27,1,3,4,3,4,3,4,6,-1,-1
30,20,23,35,36,493,27,18,0,2,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,474,19,15,1,3,4,2,3,4,6,-1,-1,-1
27,3,34,21,47,561.5,13,18,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,505,45,5,1,3,4,4,4,3,6,-1,-1,-1
25,35,51,33,39,513.5,38,45,1,2,-2,4,4,4,3,6,-1,-1
5,7,9,-1,-1,552.5,23,36,0,2,3,4,4,2,-2,6,-1,-1
13,41,23,38,25,471.25,1,4,1,3,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,593.75,35,15,0,2,3,4,4,6,-1,-1,-1,-1
0,25,35,46,17,428.75,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,634.75,27,19,1,3,4,3,4,3,4,6,-1,-1
11,30,6,20,48,308.5,31,49,0,2,2,-2,2,-2,2,9,6,-1
4,7,10,-1,-1,926.5,51,8,1,3,4,3,4,3,4,9,6,-1
13,24,23,9,33,347.25,26,25,1,2,-2,4,2,4,6,-1,-1,-1
5,7,9,-1,-1,714.75,-1,-1,0,2,3,4,3,4,7,-1,-1,-1
8,36,28,26,45,436.25,5,25,0,3,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,624.75,17,3,1,4,4,2,4,6,-1,-1,-1,-1
19,40,14,11,13,429.75,34,7,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,630.25,20,21,1,3,4,2,4,3,6,-1,-1,-1
32,30,3,15,29,360.75,-1,-1,1,2,-2,2,2,2,3,7,-1,-1
5,7,9,-1,-1,698.75,28,37,0,2,3,3,3,2,-2,6,-1,-1
13,40,18,8,35,228.75,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,830.25,34,43,1,3,4,3,4,3,4,6,-1,-1
24,15,34,9,42,105.75,-1,-1,0,2,2,9,-2,7,-1,-1,-1,-1
4,9,9,-1,-1,952.25,35,43,1,3,4,2,3,6,-1,-1,-1,-1
26,20,48,21,13,371,37,7,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1045,9,45,0,2,4,4,4,6,-1,-1,-1,-1
4,9,13,19,31,403,48,2,1,2,-2,4,2,4,4,6,-1,-1
5,9,11,-1,-1,1011.5,-1,-1,0,2,3,2,3,4,4,7,-1,-1
42,34,23,22,4,435.5,6,41,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,977.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
49,6,0,47,1,519,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,893,44,34,1,3,4,3,4,3,4,6,-1,-1
20,42,31,23,41,434.5,9,24,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,975.5,7,49,0,2,4,4,3,6,-1,-1,-1,-1
40,35,33,24,27,386.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,1023,51,6,1,4,4,4,4,6,-1,-1,-1,-1
0,24,44,13,51,403.5,29,14,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1004,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
25,32,6,15,45,412,12,43,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,995,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
3,0,35,21,5,396.5,22,33,0,2,2,-2,2,-2,3,6,-1,-1
4,7,10,-1,-1,1009.5,47,34,1,3,4,3,4,3,2,6,-1,-1
19,25,0,2,10,438,-1,-1,1,2,-2,2,2,2,3,7,-1,-1
5,7,9,-1,-1,965.5,12,20,0,2,3,3,3,2,-2,6,-1,-1
23,1,24,18,29,296,10,47,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1107,6,45,0,2,4,4,4,6,-1,-1,-1,-1
10,32,4,7,21,313.75,17,12,0,2,2,3,3,9,6,-1,-1,-1
4,8,10,-1,-1,1088.75,35,51,1,3,4,2,2,2,6,-1,-1,-1
1,12,7,42,2,627,15,11,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,775,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1
34,1,17,8,45,629.5,37,9,0,2,3,4,4,2,-2,6,-1,-1
5,7,9,-1,-1,771.5,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
38,47,45,19,23,683,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,717,14,12,1,3,4,3,4,4,6,-1,-1,-1
36,50,10,40,31,647,44,37,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,752.5,42,22,0,2,3,3,3,3,6,-1,-1,-1
48,46,10,26,18,581,40,44,0,2,2,-2,3,2,-2,6,-1,-1
4,7,9,-1,-1,818,51,24,1,3,4,3,2,4,3,6,-1,-1
6,48,22,14,3,496.5,-1,-1,1,3,2,2,2,3,7,-1,-1,-1
4,6,8,-1,-1,901.5,10,38,0,2,3,3,2,-2,6,-1,-1,-1
24,8,45,18,51,381,46,33,1,2,-2,4,3,2,4,6,-1,-1
5,8,10,-1,-1,1016,-1,-1,0,2,3,2,-2,3,4,7,-1,-1
16,30,0,18,24,500,33,40,1,3,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,896,45,41,0,2,3,4,4,6,-1,-1,-1,-1
45,0,23,32,6,504.5,50,22,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,889,-1,-1,0,2,3,3,3,3,7,-1,-1,-1
51,3,50,16,15,558,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,834.5,14,48,1,3,4,3,4,4,6,-1,-1,-1
33,35,17,27,23,518.5,28,21,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,872,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
40,11,14,20,37,191.1,18,24,1,3,4,4,2,9,6,-1,-1,-1
4,6,11,-1,-1,600,-1,-1,0,2,4,2,2,-2,7,-1,-1,-1
15,45,33,19,27,590,48,35,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,800,4,5,1,3,4,3,4,3,4,6,-1,-1
13,38,36,45,9,375.7,4,15,1,3,4,2,2,4,3,6,-1,-1
4,8,10,-1,-1,606,2,41,0,2,2,3,3,2,-2,6,-1,-1
9,19,28,13,4,96,3,15,0,3,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,784,33,12,1,4,4,4,3,4,6,-1,-1,-1
20,43,37,48,17,574.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,1062,51,29,1,3,4,4,3,4,6,-1,-1,-1
47,44,18,30,24,125.5,49,9,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,754,22,19,0,2,4,4,4,6,-1,-1,-1,-1
36,35,40,4,39,624,49,9,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,1391.5,42,10,0,2,4,3,3,6,-1,-1,-1,-1
11,28,30,16,46,513,38,41,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,1502,22,21,0,2,3,3,4,4,6,-1,-1,-1
50,6,12,0,27,624,10,41,0,2,2,-2,2,-2,2,9,6,-1
4,7,10,-1,-1,1621.5,40,8,1,3,4,3,4,3,4,9,6,-1
49,46,31,37,2,184.45,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,600,30,29,1,2,3,6,-1,-1,-1,-1,-1,-1
3,19,8,13,37,360.4,34,35,1,2,-2,2,9,6,-1,-1,-1,-1
5,8,8,-1,-1,704.3,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1
30,20,41,38,21,282.6,1,3,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,479.5,7,36,0,2,2,-2,4,4,6,-1,-1,-1
7,19,49,47,1,263.6,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,498,16,22,1,3,4,4,3,4,6,-1,-1,-1
40,2,1,30,38,372.1,50,6,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,385,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
16,36,0,48,5,490.1,14,15,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,506,9,13,0,2,4,4,4,6,-1,-1,-1,-1
27,19,20,28,10,484.1,6,49,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,511.5,30,40,0,2,3,3,4,4,6,-1,-1,-1
36,48,31,40,14,581,49,44,1,2,-2,2,2,9,6,-1,-1,-1
5,7,9,-1,-1,665.5,43,29,0,2,3,3,3,3,6,-1,-1,-1
12,15,10,5,0,855.5,35,41,0,2,3,2,-2,4,2,-2,6,-1
5,8,10,-1,-1,990,39,51,1,2,-2,4,3,4,4,3,6,-1
15,25,20,45,35,647.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,1253,2,1,1,3,4,3,4,4,6,-1,-1,-1
41,23,26,14,16,632,21,45,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,1267.5,5,43,0,2,3,3,4,4,6,-1,-1,-1
21,49,18,3,25,605.5,-1,-1,1,2,-2,2,4,4,3,7,-1,-1
5,7,9,-1,-1,1379.5,48,13,0,2,3,3,4,2,-2,6,-1,-1
10,8,21,46,29,773.5,36,38,0,2,2,9,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,1328,43,51,1,2,9,-2,6,-1,-1,-1,-1,-1
39,45,31,3,21,1525.5,42,50,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,575,26,22,0,2,3,4,4,4,6,-1,-1,-1
33,35,20,19,22,1486.5,0,2,1,2,-2,4,4,2,6,-1,-1,-1
5,7,9,-1,-1,613.5,29,47,0,2,3,4,4,3,6,-1,-1,-1
51,46,6,34,9,1425.5,47,13,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,673,44,43,0,2,3,3,4,4,6,-1,-1,-1
30,23,32,26,24,606,5,7,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,263,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
12,18,39,42,26,1280,24,16,0,2,2,3,4,4,6,-1,-1,-1
4,8,10,-1,-1,816,38,47,1,3,4,2,4,4,6,-1,-1,-1
35,40,1,3,10,689,37,39,1,2,-2,4,3,4,4,6,-1,-1
5,8,10,-1,-1,179,-1,-1,0,3,3,2,-2,4,4,7,-1,-1
3,33,4,48,27,594,-1,-1,0,2,2,3,2,-2,4,7,-1,-1
4,8,11,-1,-1,789.95,41,35,1,3,4,2,4,3,4,6,-1,-1
20,41,29,13,34,468.75,43,37,0,2,3,3,9,6,-1,-1,-1,-1
5,7,9,-1,-1,942.45,40,8,1,2,-2,2,9,6,-1,-1,-1,-1
37,32,35,42,8,600,33,3,1,4,4,3,4,9,6,-1,-1,-1
4,7,11,-1,-1,360,46,49,0,3,2,-2,2,9,6,-1,-1,-1
22,4,44,45,11,638,47,15,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,679.5,46,30,1,3,4,3,4,3,2,3,6,-1
17,24,45,12,36,409,31,16,1,4,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,306,11,5,0,3,4,3,2,-2,6,-1,-1,-1
39,42,4,17,24,624,23,44,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,603,3,5,0,2,4,4,4,6,-1,-1,-1,-1
38,12,4,46,21,609,7,14,0,2,2,2,9,6,-1,-1,-1,-1
4,10,10,-1,-1,700,42,36,1,3,4,2,9,6,-1,-1,-1,-1
37,47,25,4,1,305.5,16,12,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,603,50,34,0,2,4,3,4,6,-1,-1,-1,-1
50,7,3,13,36,334.5,49,25,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,611.5,46,48,0,2,2,-2,2,-2,4,6,-1,-1
50,43,3,25,29,235.5,36,33,0,2,2,-2,2,-2,9,-2,6,-1
4,7,10,-1,-1,710,-1,-1,1,3,4,3,4,3,4,3,7,-1
12,5,11,43,48,464.5,28,32,0,2,4,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,609,49,19,1,3,4,4,3,4,3,6,-1,-1
0,31,25,6,7,404.5,29,28,0,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,668.5,40,48,1,2,3,6,-1,-1,-1,-1,-1,-1
33,30,42,14,0,850,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,600,37,51,1,3,4,4,4,6,-1,-1,-1,-1
36,35,11,13,39,841,47,43,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,608.5,-1,-1,0,2,2,9,7,-1,-1,-1,-1,-1
46,34,22,19,14,1425,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,623.5,13,51,1,3,4,4,4,6,-1,-1,-1,-1
3,48,23,15,46,1410,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,638,33,50,1,3,4,3,4,3,4,6,-1,-1
47,23,15,1,2,1361.5,48,24,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,685.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
51,42,19,10,8,752,29,41,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,731.5,20,40,1,3,4,3,4,3,4,3,6,-1
39,14,31,28,5,751.75,20,22,1,2,9,-2,6,-1,-1,-1,-1,-1
7,7,7,-1,-1,731.25,-1,-1,0,2,2,9,7,-1,-1,-1,-1,-1
41,42,12,51,13,641,6,38,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,353,23,7,0,3,4,4,4,6,-1,-1,-1,-1
17,43,44,11,48,609.25,4,45,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,380.75,-1,-1,1,3,4,3,4,4,3,7,-1,-1
30,33,41,47,48,642.25,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,344.75,28,45,1,3,4,3,4,2,6,-1,-1,-1
15,38,33,4,39,683,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,365.25,32,43,1,3,4,3,4,4,6,-1,-1,-1
39,21,45,3,1,285.75,26,42,0,3,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,655.75,43,37,1,4,4,3,4,3,4,3,6,-1
36,26,22,16,1,207.75,27,37,0,3,3,2,-2,9,-2,6,-1,-1
5,8,11,-1,-1,732.75,46,39,1,2,-2,2,3,4,3,6,-1,-1
19,27,41,45,44,418,33,5,0,3,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,600,30,40,1,4,4,3,4,3,4,3,6,-1
41,31,12,38,22,340,8,9,1,3,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,677.5,28,33,0,2,3,3,4,6,-1,-1,-1,-1
49,13,30,51,28,370.8,29,36,0,3,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,609,-1,-1,1,4,4,2,4,3,7,-1,-1,-1
41,25,37,47,22,124.15,13,48,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,620.5,16,14,1,4,4,4,4,6,-1,-1,-1,-1
21,4,47,27,34,132.15,45,48,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,611.5,-1,-1,1,3,4,3,4,3,4,3,7,-1
45,8,31,43,5,200.65,3,30,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,600,25,10,1,4,4,4,4,6,-1,-1,-1,-1
38,41,15,25,33,170.15,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,635.5,43,30,1,3,4,4,4,6,-1,-1,-1,-1
5,14,24,42,22,205.15,13,34,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,600,32,9,1,4,4,4,4,6,-1,-1,-1,-1
35,43,39,49,5,442.85,3,51,1,3,4,4,3,4,2,6,-1,-1
4,6,9,-1,-1,605.5,-1,-1,0,2,4,2,-2,2,3,7,-1,-1
41,46,18,47,48,564.35,24,42,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,661.5,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
43,23,46,1,12,596.85,50,48,0,3,3,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,628,-1,-1,1,4,2,4,3,4,3,7,-1,-1
15,33,40,42,22,628.85,21,47,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,608.5,19,14,1,4,4,4,4,6,-1,-1,-1,-1
31,0,27,10,9,625.35,18,38,0,3,4,4,4,6,-1,-1,-1,-1
