Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
6,6,6,-1,-1,18.4,45,51,1,2,9,6,-1,-1,-1,-1,-1,-1,,
3,11,17,37,36,47.55,43,35,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,49.45,44,8,0,2,2,-2,4,3,6,-1,-1,-1,,
5,29,28,12,32,7.25,-1,-1,0,2,2,-2,9,-2,7,-1,-1,-1,,
4,7,10,-1,-1,38.15,14,51,1,3,4,3,4,3,6,-1,-1,-1,,
29,25,51,39,21,49.75,18,30,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,79.15,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
41,34,36,23,40,39.8,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
4,7,9,-1,-1,56.7,45,38,0,2,2,-2,4,2,-2,6,-1,-1,,
20,16,13,8,6,55.4,38,18,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,72.9,41,32,1,3,4,2,4,6,-1,-1,-1,-1,,
29,26,36,43,41,50,19,12,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.05,50,23,0,2,4,4,4,6,-1,-1,-1,-1,,
35,51,31,20,44,38.75,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1,,
5,7,9,-1,-1,23,46,49,1,2,-2,2,9,6,-1,-1,-1,-1,,
29,10,33,22,7,58,41,1,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,79,26,20,0,2,2,-2,4,3,6,-1,-1,-1,,
26,10,12,22,29,50,35,42,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,78.5,46,43,0,2,4,4,4,6,-1,-1,-1,-1,,
0,24,22,3,36,50.5,23,51,1,3,4,3,4,3,4,3,6,-1,,
4,7,10,-1,-1,50.4,9,11,0,2,2,-2,2,-2,2,-2,6,-1,,
5,37,17,2,50,49,46,49,1,2,9,-2,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,79.35,39,38,0,2,2,3,6,-1,-1,-1,-1,-1,,
23,43,11,12,46,17.15,15,26,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,44,31,50,1,3,4,4,4,6,-1,-1,-1,-1,,
45,34,13,38,15,18.5,47,28,0,3,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,42.5,44,1,1,4,4,3,4,3,4,3,6,-1,,
37,4,21,48,26,54,31,22,0,2,3,2,-2,4,4,6,-1,-1,,
5,8,10,-1,-1,46.6,42,47,1,2,-2,2,3,4,4,6,-1,-1,,
8,6,15,28,40,49.75,49,41,1,2,-2,2,3,4,9,6,-1,-1,,
5,8,12,-1,-1,91.05,10,14,0,2,3,2,-2,2,3,6,-1,-1,,
49,10,44,6,50,58.35,13,45,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,118.85,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
45,2,14,25,12,18.85,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,40.95,7,15,1,4,4,2,2,6,-1,-1,-1,-1,,
7,49,16,40,22,29.9,1,41,0,3,3,3,3,4,6,-1,-1,-1,,
5,7,9,-1,-1,50.6,47,32,1,2,-2,2,2,4,6,-1,-1,-1,,
13,48,38,3,32,59.55,23,37,1,4,2,4,3,4,3,6,-1,-1,,
4,6,9,-1,-1,40.05,5,46,0,3,3,2,-2,2,-2,6,-1,-1,,
22,13,8,41,26,61.45,31,14,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,37.8,12,38,0,3,3,4,4,6,-1,-1,-1,-1,,
27,28,20,32,30,46.75,46,48,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,50,50,29,0,2,2,-2,4,3,6,-1,-1,-1,,
0,36,37,10,30,14.45,44,12,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,44.25,5,25,1,3,4,4,4,6,-1,-1,-1,-1,,
43,3,48,35,27,40,4,42,1,3,4,3,4,4,3,6,-1,-1,,
4,7,9,-1,-1,56.25,10,6,0,2,2,-2,4,2,-2,6,-1,-1,,
3,32,50,40,2,60.1,0,33,1,4,2,2,2,9,6,-1,-1,-1,,
4,8,10,-1,-1,38.95,-1,-1,0,3,2,3,3,9,7,-1,-1,-1,,
1,36,24,16,43,71.5,48,30,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,127.75,31,39,0,2,2,3,4,4,6,-1,-1,-1,,
26,10,21,23,12,93.8,46,9,0,2,3,2,-2,3,3,6,-1,-1,,
5,8,10,-1,-1,34.5,2,1,1,2,-2,2,3,2,2,6,-1,-1,,
16,50,41,31,26,38.9,17,43,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,56.4,42,25,0,2,2,-2,4,3,6,-1,-1,-1,,
21,43,50,40,46,102.3,17,27,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,25.45,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
50,5,9,48,14,33.65,12,16,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,60.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
50,21,51,34,27,39.65,46,24,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,54,4,1,1,4,4,4,4,6,-1,-1,-1,-1,,
6,36,34,47,38,98.95,11,8,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,28.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
31,4,30,25,39,80.85,50,51,0,2,2,3,2,-2,2,-2,6,-1,,
4,8,11,-1,-1,115.6,20,28,1,3,4,2,2,3,4,3,6,-1,,
36,47,49,38,1,40.2,48,45,0,3,2,2,-2,2,-2,2,-2,6,,
6,9,12,-1,-1,52.75,-1,-1,1,2,3,4,3,4,3,4,3,7,,
7,45,41,18,43,49.75,49,31,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,147.15,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
30,6,39,10,5,52.5,20,25,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,144.15,43,49,1,3,4,4,4,3,6,-1,-1,-1,,
18,30,20,14,34,10,43,51,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,20,32,19,0,3,3,4,4,6,-1,-1,-1,-1,,
46,50,30,26,6,50.5,31,39,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,147.35,29,21,0,2,3,4,4,4,6,-1,-1,-1,,
40,39,22,38,42,35.9,26,41,0,3,3,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,61.75,-1,-1,1,4,2,2,4,3,7,-1,-1,-1,,
32,28,23,7,33,8.75,38,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,21.2,41,9,0,3,4,4,4,6,-1,-1,-1,-1,,
11,33,4,31,39,41.15,36,50,1,2,-2,4,3,4,3,4,6,-1,,
5,8,11,-1,-1,56,-1,-1,0,2,3,2,-2,2,-2,4,7,-1,,
23,24,18,39,46,9.6,37,28,1,2,3,4,3,9,6,-1,-1,-1,,
6,9,11,-1,-1,20.15,-1,-1,0,2,2,2,-2,3,7,-1,-1,-1,,
7,3,13,35,16,19.65,12,39,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,20.15,31,14,1,4,2,3,4,3,4,6,-1,-1,,
12,42,14,21,34,24.5,40,47,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,14.9,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
24,10,28,14,0,25.85,-1,-1,0,2,2,3,7,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,13.4,40,8,1,3,2,9,6,-1,-1,-1,-1,-1,,
35,29,47,7,42,32.75,23,15,0,2,3,3,3,3,6,-1,-1,-1,,
5,7,9,-1,-1,26.1,37,21,1,2,-2,2,2,9,6,-1,-1,-1,,
47,28,42,45,32,52.05,40,22,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,53.55,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
38,10,44,47,20,93.2,46,34,1,2,3,4,3,6,-1,-1,-1,-1,,
6,9,9,-1,-1,32.95,-1,-1,0,3,2,9,-2,7,-1,-1,-1,-1,,
31,13,17,26,0,12.4,49,20,1,3,4,3,4,2,6,-1,-1,-1,,
5,8,10,-1,-1,26.25,19,16,0,2,2,-2,4,3,6,-1,-1,-1,,
36,21,31,4,28,31.8,15,51,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,57.8,2,49,0,2,4,4,4,6,-1,-1,-1,-1,,
34,47,18,5,45,31.75,41,31,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,57.7,21,12,1,4,4,4,4,6,-1,-1,-1,-1,,
21,46,49,24,28,32.2,35,38,1,3,4,3,4,3,2,6,-1,-1,,
4,7,10,-1,-1,57.2,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1,,
24,23,40,44,22,18.05,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,20,47,25,1,3,4,3,4,4,6,-1,-1,-1,,
14,47,12,37,2,48.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,38.8,19,40,1,4,4,4,4,6,-1,-1,-1,-1,,
30,16,39,13,0,51.65,17,44,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,54.55,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
42,24,37,43,26,47.1,-1,-1,0,2,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,40.45,38,39,1,2,-2,2,2,9,6,-1,-1,-1,,
47,7,14,42,41,14.8,23,36,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,23,33,17,1,4,4,4,4,6,-1,-1,-1,-1,,
31,40,49,28,16,15.25,50,18,1,4,2,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,22.5,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1,,
24,15,35,7,5,9.15,8,48,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,77.65,46,28,1,3,4,4,2,6,-1,-1,-1,-1,,
42,32,43,16,25,44.9,51,35,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,43.7,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
1,26,44,34,4,16.05,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,21.35,14,6,1,4,4,4,4,6,-1,-1,-1,-1,,
50,41,38,49,31,10.5,15,32,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,76.15,25,10,1,4,4,4,4,6,-1,-1,-1,-1,,
50,11,8,14,1,15.55,-1,-1,1,3,4,3,4,2,3,7,-1,-1,,
4,7,9,-1,-1,21.8,51,5,0,2,2,-2,4,2,-2,6,-1,-1,,
48,2,18,9,39,10.95,20,29,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,75.65,28,42,0,2,4,4,4,6,-1,-1,-1,-1,,
40,8,50,36,4,10.45,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,76,46,37,1,4,4,4,4,6,-1,-1,-1,-1,,
1,34,44,17,29,65,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,66.6,50,49,0,2,2,-2,2,-2,2,-2,6,-1,,
47,43,19,16,40,47.35,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,40.45,48,21,0,3,4,4,2,-2,6,-1,-1,-1,,
13,31,50,40,29,13.45,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,72.7,30,35,1,4,4,4,2,6,-1,-1,-1,-1,,
14,44,20,33,31,11.95,16,39,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,74.1,7,38,0,3,4,4,4,6,-1,-1,-1,-1,,
14,5,51,1,21,49.35,-1,-1,0,2,3,3,4,3,7,-1,-1,-1,,
5,7,9,-1,-1,80.95,29,45,1,2,-2,2,4,2,6,-1,-1,-1,,
0,34,23,51,2,11.45,-1,-1,1,4,4,4,3,4,3,7,-1,-1,,
4,6,9,-1,-1,74.5,28,50,0,3,4,2,-2,2,-2,6,-1,-1,,
28,49,35,10,29,9.45,42,45,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,76.35,40,46,1,3,4,4,2,6,-1,-1,-1,-1,,
6,32,16,44,20,7.3,35,12,1,4,2,9,6,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,78.1,-1,-1,0,3,2,3,7,-1,-1,-1,-1,-1,,
36,41,10,47,3,48,-1,-1,1,3,4,3,4,2,3,7,-1,-1,,
4,7,9,-1,-1,114.05,42,2,0,2,2,-2,4,2,-2,6,-1,-1,,
10,13,11,5,22,14.1,45,49,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,70.8,25,21,1,3,4,2,2,6,-1,-1,-1,-1,,
34,31,11,50,42,59.95,48,45,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,9,9,-1,-1,112.65,-1,-1,0,2,3,2,3,7,-1,-1,-1,-1,,
26,4,32,44,50,90.85,46,8,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,80.15,37,29,1,3,4,3,4,2,6,-1,-1,-1,,
12,26,16,2,35,93.85,48,28,1,2,-2,2,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,76.65,32,23,0,2,3,3,3,3,6,-1,-1,-1,,
21,24,37,42,4,53.75,-1,-1,0,2,2,3,3,4,7,-1,-1,-1,,
4,8,10,-1,-1,133.15,36,51,1,3,4,2,2,4,6,-1,-1,-1,,
47,7,34,26,20,10.5,19,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.1,36,42,0,3,4,4,4,6,-1,-1,-1,-1,,
45,0,47,14,3,9.5,22,40,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.6,32,9,1,4,4,4,4,6,-1,-1,-1,-1,,
35,33,14,28,11,9.95,27,34,1,4,4,3,4,2,2,6,-1,-1,,
4,7,11,-1,-1,19.1,-1,-1,0,3,2,-2,2,3,3,7,-1,-1,,
11,12,25,17,15,16.95,28,30,0,3,2,9,6,-1,-1,-1,-1,-1,,
8,8,8,-1,-1,11.6,49,39,1,2,2,9,6,-1,-1,-1,-1,-1,,
46,5,32,15,22,28.05,21,6,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,30,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
16,44,9,3,26,27.45,49,33,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,30.3,41,4,1,4,4,4,4,6,-1,-1,-1,-1,,
31,26,6,46,44,27.9,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,29.8,27,18,0,3,4,4,2,-2,6,-1,-1,-1,,
21,36,15,0,19,25.4,30,34,1,2,-2,4,4,2,6,-1,-1,-1,,
5,7,9,-1,-1,32.1,5,16,0,3,3,4,4,3,6,-1,-1,-1,,
12,40,16,15,3,63.9,45,34,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,42,39,18,1,3,4,3,4,3,4,3,6,-1,,
22,13,26,41,17,53.9,-1,-1,0,2,2,-2,4,2,3,7,-1,-1,,
4,7,9,-1,-1,51.45,29,42,1,3,4,3,4,4,2,6,-1,-1,,
19,4,43,39,30,46.2,49,38,1,2,-2,4,4,3,4,6,-1,-1,,
5,7,10,-1,-1,13.65,-1,-1,0,3,3,4,2,-2,4,7,-1,-1,,
28,43,31,22,21,48.25,48,18,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,11.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
9,3,31,36,24,48.9,33,49,0,2,3,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,10.65,23,19,1,3,2,4,4,6,-1,-1,-1,-1,,
8,38,22,49,15,36.75,20,34,0,2,3,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,2.7,35,11,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
4,35,37,39,19,52.1,48,42,1,2,9,-2,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,7.1,44,38,0,3,2,9,6,-1,-1,-1,-1,-1,,
7,27,48,34,46,45,1,50,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,13.7,-1,-1,1,3,4,4,3,4,3,7,-1,-1,,
26,23,31,42,48,35.1,17,50,0,3,3,2,-2,2,-2,2,-2,6,,
5,8,11,-1,-1,50.5,-1,-1,1,2,-2,2,3,4,3,4,3,7,,
24,50,22,1,45,50.35,8,5,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,7.65,31,36,0,3,4,4,4,6,-1,-1,-1,-1,,
3,27,8,49,13,49.35,23,15,1,4,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,8.55,-1,-1,0,3,3,3,4,7,-1,-1,-1,-1,,
43,35,19,31,24,44.5,-1,-1,0,3,3,2,-2,2,-2,2,3,7,,
5,8,11,-1,-1,40.1,9,11,1,2,-2,4,3,4,3,4,2,6,,
20,34,41,40,35,51.4,30,13,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,6.3,31,51,0,3,4,4,3,6,-1,-1,-1,-1,,
10,47,12,0,3,49.9,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,7.7,16,51,1,4,4,3,4,4,6,-1,-1,-1,,
37,35,38,15,28,48.9,18,5,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,8.65,16,50,0,3,3,4,4,6,-1,-1,-1,-1,,
13,18,16,30,23,50.45,27,26,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,6.85,-1,-1,0,3,9,7,-1,-1,-1,-1,-1,-1,,
6,51,32,14,3,30.25,23,49,1,2,-2,4,4,2,2,6,-1,-1,,
5,7,9,-1,-1,53.6,9,36,0,2,3,4,4,2,3,6,-1,-1,,
29,25,16,10,47,32.95,-1,-1,0,3,2,-2,3,3,7,-1,-1,-1,,
4,7,9,-1,-1,12.45,11,31,1,4,2,3,2,2,6,-1,-1,-1,,
26,2,21,24,27,55.8,43,8,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.95,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
30,35,33,8,45,25.95,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,18.95,49,43,1,2,-2,4,4,4,6,-1,-1,-1,,
35,28,15,24,5,56.25,9,44,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.45,17,37,1,4,4,4,4,6,-1,-1,-1,-1,,
46,25,9,35,6,24.45,4,51,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,20.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
12,6,39,41,3,54.7,11,8,0,3,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,17.8,28,7,1,4,4,3,4,4,6,-1,-1,-1,,
28,35,40,47,13,35.25,25,43,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,70.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
35,46,47,49,28,35.7,-1,-1,0,3,3,3,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,69.6,40,44,1,2,-2,2,2,4,6,-1,-1,-1,,
16,42,30,31,51,22.7,23,44,1,4,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,21.45,18,9,0,3,2,-2,2,-2,4,6,-1,-1,,
44,32,8,40,28,21.2,7,4,0,3,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,22.85,15,41,1,4,4,4,3,4,6,-1,-1,-1,,
5,31,11,23,29,21.15,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,83.55,36,7,1,4,4,4,4,6,-1,-1,-1,-1,,
43,47,25,23,13,19.65,33,51,1,2,-2,2,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,24.35,20,46,0,3,3,3,3,4,6,-1,-1,-1,,
29,27,26,35,47,16.6,-1,-1,0,3,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,27.1,21,31,1,4,2,4,4,6,-1,-1,-1,-1,,
37,50,35,31,40,49.9,28,43,0,2,3,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,21.15,38,6,1,3,2,2,4,6,-1,-1,-1,-1,,
4,25,50,10,21,15.6,18,17,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,28.05,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
0,25,49,17,12,18.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,85.5,19,31,1,3,4,4,4,6,-1,-1,-1,-1,,
42,25,44,45,36,47.1,37,47,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,23.15,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
47,35,6,41,31,20,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,83.9,19,30,1,4,4,4,2,6,-1,-1,-1,-1,,
34,17,4,40,46,16.65,26,49,0,3,3,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,26.7,18,2,1,4,2,4,4,3,6,-1,-1,-1,,
12,8,14,30,42,15.15,41,48,1,2,-2,2,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,28.1,-1,-1,0,2,3,3,3,3,7,-1,-1,-1,,
39,28,46,17,1,50.5,0,33,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
35,22,14,46,28,15.65,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,25.2,45,41,1,3,4,4,3,4,6,-1,-1,-1,,
45,44,10,23,13,34.2,30,16,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,86.05,39,29,0,2,4,4,4,6,-1,-1,-1,-1,,
27,26,14,49,5,17.15,-1,-1,0,3,3,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,25.8,15,4,1,4,2,4,3,4,6,-1,-1,-1,,
26,22,38,23,34,12.15,13,31,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,28.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
14,50,1,12,42,12.6,5,45,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,27.9,29,24,1,3,4,4,4,6,-1,-1,-1,-1,,
34,27,23,21,45,49.9,24,8,0,3,3,2,-2,4,4,6,-1,-1,,
5,8,10,-1,-1,19.75,15,14,1,2,-2,4,3,4,4,6,-1,-1,,
2,31,12,42,0,14.95,30,23,0,2,2,-2,9,-2,6,-1,-1,-1,,
4,7,10,-1,-1,25.4,6,9,1,3,4,3,4,3,6,-1,-1,-1,,
4,29,23,27,37,48.25,45,3,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,21,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
18,49,22,9,47,30,25,48,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,8,8,-1,-1,50,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1,,
32,27,39,0,33,11.8,46,44,0,3,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,30.6,-1,-1,1,4,4,3,4,3,4,3,7,-1,,
14,2,20,50,26,13.9,-1,-1,0,3,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,28.35,23,5,1,4,2,4,4,6,-1,-1,-1,-1,,
37,50,6,33,25,12.9,47,5,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,29.3,38,4,0,2,2,-2,2,-2,4,6,-1,-1,,
3,7,28,19,20,59.95,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,19.5,24,33,1,4,4,4,2,6,-1,-1,-1,-1,,
39,7,6,48,51,10.15,-1,-1,1,3,4,2,2,2,3,7,-1,-1,,
4,8,10,-1,-1,31.85,45,50,0,2,2,3,3,2,-2,6,-1,-1,,
28,30,18,5,21,49.9,29,43,1,4,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,18.85,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1,,
2,33,16,24,17,52.2,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,16.35,6,1,1,4,4,3,4,4,6,-1,-1,-1,,
29,41,36,40,14,56.95,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,22.25,38,32,1,4,2,3,4,3,4,6,-1,-1,,
30,33,40,6,17,50.7,4,44,0,2,3,3,3,9,-2,6,-1,-1,,
5,7,9,-1,-1,17.8,51,42,1,2,-2,2,2,2,9,6,-1,-1,,
35,12,21,6,44,32.9,1,11,1,4,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,35.1,27,23,0,3,3,3,4,6,-1,-1,-1,-1,,
11,1,8,14,22,30.4,44,47,0,3,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,37.4,-1,-1,1,4,4,4,3,4,3,7,-1,-1,,
44,25,31,9,29,37.3,51,23,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,29.9,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
48,10,12,49,0,38.1,44,16,1,4,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,28.75,14,51,0,3,2,-2,4,3,6,-1,-1,-1,,
32,23,34,4,28,50,51,41,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,45,18,49,1,3,4,3,4,4,6,-1,-1,-1,,
7,13,9,50,15,5,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,33.55,42,37,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
28,36,0,44,51,50.15,47,38,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,43.95,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
1,35,16,2,44,52.9,32,8,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,40.95,24,19,1,4,4,3,4,3,4,6,-1,-1,,
40,46,34,31,20,55.2,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,38.45,37,1,0,2,2,-2,2,-2,2,-2,6,-1,,
11,51,37,31,27,18.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,39.45,47,48,1,3,4,4,3,4,6,-1,-1,-1,,
12,50,18,23,40,33.85,51,38,1,2,-2,2,2,3,6,-1,-1,-1,,
5,7,10,-1,-1,25.55,-1,-1,0,3,3,3,9,-2,7,-1,-1,-1,,
37,21,10,41,30,70.35,25,17,0,2,3,2,-2,2,-2,3,6,-1,,
5,8,11,-1,-1,56.85,45,40,1,2,-2,4,3,4,3,9,6,-1,,
