Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,7,10,-1,-1,51,29,25,0,2,2,-2,2,-2,2,-2,6,-1,,
8,50,15,31,24,17.5,20,14,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,5.15,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
44,28,36,42,39,103.4,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,21.6,47,26,1,4,4,3,4,4,6,-1,-1,-1,,
9,48,20,4,26,28.25,-1,-1,0,2,3,2,3,3,3,7,-1,-1,,
5,9,11,-1,-1,24.05,49,41,1,2,-2,4,2,2,2,6,-1,-1,,
23,4,18,39,27,17.45,35,49,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,5.15,44,16,0,3,9,6,-1,-1,-1,-1,-1,-1,,
49,10,47,8,27,86.2,45,31,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,50.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
18,2,20,21,38,33.85,41,45,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,27.5,48,8,0,3,3,4,4,4,6,-1,-1,-1,,
0,34,6,51,26,101.15,36,33,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,9,9,-1,-1,23.75,30,42,0,2,3,2,9,6,-1,-1,-1,-1,,
18,39,1,32,9,31.85,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,29.3,8,48,0,2,4,4,2,-2,6,-1,-1,-1,,
13,38,4,22,50,56.85,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,35.25,20,17,1,3,4,3,4,3,4,6,-1,-1,,
11,1,30,25,38,14.1,-1,-1,0,2,2,3,7,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,7.8,32,31,1,3,4,9,6,-1,-1,-1,-1,-1,,
47,17,40,9,14,50.85,19,27,1,2,-2,4,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,40.75,24,45,0,3,3,4,3,4,6,-1,-1,-1,,
24,30,40,17,13,44.35,19,12,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,9,9,-1,-1,111.1,-1,-1,0,2,3,2,3,7,-1,-1,-1,-1,,
5,7,9,17,42,66.4,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,18.35,18,46,1,3,4,2,3,4,6,-1,-1,-1,,
43,51,3,41,45,12,36,48,1,2,-2,9,6,-1,-1,-1,-1,-1,,
5,7,7,-1,-1,10,7,11,0,3,3,9,6,-1,-1,-1,-1,-1,,
18,1,28,34,9,82.15,3,4,1,2,-2,4,4,3,4,6,-1,-1,,
5,7,10,-1,-1,41.75,42,10,0,2,3,4,2,-2,4,6,-1,-1,,
2,10,29,7,23,19.95,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,31.45,28,8,1,4,4,4,2,6,-1,-1,-1,-1,,
40,50,46,12,37,93.4,43,36,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,58.8,22,30,1,3,4,3,4,4,6,-1,-1,-1,,
50,12,33,8,40,60.9,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,23.45,26,14,1,3,4,3,4,3,4,6,-1,-1,,
28,29,16,25,50,28.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,32.05,51,6,1,4,4,4,4,6,-1,-1,-1,-1,,
33,29,32,9,4,2.5,18,23,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
6,8,9,-1,-1,19,47,45,0,2,3,6,-1,-1,-1,-1,-1,-1,,
1,8,41,17,27,26,33,25,1,4,4,2,2,9,6,-1,-1,-1,,
4,8,11,-1,-1,30,-1,-1,0,3,2,3,9,-2,7,-1,-1,-1,,
3,17,21,47,42,15.5,-1,-1,0,2,3,3,9,-2,7,-1,-1,-1,,
5,7,10,-1,-1,35.05,38,39,1,2,-2,2,4,3,6,-1,-1,-1,,
9,17,1,28,16,26.7,48,30,1,4,4,2,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,33.4,50,29,0,3,4,2,-2,4,6,-1,-1,-1,,
24,11,16,6,29,78.05,-1,-1,0,2,3,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,75.75,33,28,1,3,2,4,2,6,-1,-1,-1,-1,,
34,23,26,16,5,51.5,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
4,6,6,-1,-1,4,31,24,1,3,9,6,-1,-1,-1,-1,-1,-1,,
33,14,44,12,6,44.6,18,34,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,16.2,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
33,32,31,6,16,73.55,43,29,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,79.75,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
3,37,32,47,21,39.5,16,22,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,29.2,1,43,1,4,4,4,4,6,-1,-1,-1,-1,,
10,9,5,30,4,12.3,51,40,0,3,2,9,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,21.4,48,37,1,2,9,-2,6,-1,-1,-1,-1,-1,,
36,46,27,18,43,25.2,-1,-1,0,2,2,3,3,3,7,-1,-1,-1,,
4,8,10,-1,-1,34.05,44,24,1,3,4,2,2,2,6,-1,-1,-1,,
21,11,22,27,51,14.5,31,35,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,58,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
32,46,4,14,41,15.25,44,48,0,3,2,9,-2,6,-1,-1,-1,-1,,
8,11,11,-1,-1,17.65,31,43,1,2,3,2,3,6,-1,-1,-1,-1,,
25,49,23,17,19,15.9,29,32,1,3,4,3,4,4,2,6,-1,-1,,
4,7,9,-1,-1,56.5,-1,-1,0,2,2,-2,4,2,3,7,-1,-1,,
10,45,34,18,43,38.7,21,20,0,3,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,29.95,50,17,1,4,4,4,3,4,6,-1,-1,-1,,
16,23,30,34,47,19.05,37,3,0,3,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,39.55,6,14,1,4,4,2,4,6,-1,-1,-1,-1,,
21,41,8,50,22,20.7,46,12,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,37.8,18,32,1,4,4,4,4,6,-1,-1,-1,-1,,
18,13,16,20,23,50.95,51,17,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31.95,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
39,21,20,23,15,99.35,25,46,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,52.3,33,47,1,4,4,4,4,6,-1,-1,-1,-1,,
21,45,3,29,4,7.65,18,27,1,2,3,4,3,4,2,6,-1,-1,,
6,9,11,-1,-1,31.45,42,50,0,3,2,2,-2,4,3,6,-1,-1,,
25,47,43,17,20,3.65,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,35.1,41,42,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
33,3,43,42,21,53.95,46,18,1,2,-2,2,6,-1,-1,-1,-1,-1,,
5,7,7,-1,-1,6.2,-1,-1,0,2,3,9,7,-1,-1,-1,-1,-1,,
1,13,22,43,25,12.3,24,45,0,2,3,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,35.9,44,17,1,3,2,4,2,6,-1,-1,-1,-1,,
19,25,20,30,29,52.95,38,28,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,29.2,43,23,1,3,4,2,2,6,-1,-1,-1,-1,,
0,31,27,47,29,15.6,30,28,1,2,-2,4,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,55.6,-1,-1,0,2,3,4,3,4,7,-1,-1,-1,,
34,38,13,6,9,14.45,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1,,
5,8,8,-1,-1,33.25,44,36,1,2,-2,2,3,6,-1,-1,-1,-1,,
7,46,43,8,15,18.35,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,52.6,41,31,1,4,4,2,4,6,-1,-1,-1,-1,,
37,36,32,22,6,105.45,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,50,4,5,1,3,4,3,4,4,6,-1,-1,-1,,
7,16,20,5,9,17.1,-1,-1,0,2,3,3,9,7,-1,-1,-1,-1,,
5,7,9,-1,-1,53.75,49,14,1,2,-2,2,2,6,-1,-1,-1,-1,,
26,31,38,27,9,62.9,0,48,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,25.75,33,19,1,3,4,4,4,6,-1,-1,-1,-1,,
8,45,17,33,43,54.65,37,50,0,2,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,27.05,-1,-1,1,3,4,2,4,3,7,-1,-1,-1,,
12,48,30,1,14,102,3,42,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,53.15,47,37,1,3,4,3,4,4,6,-1,-1,-1,,
24,48,31,22,30,13.75,-1,-1,0,2,2,9,-2,7,-1,-1,-1,-1,,
4,9,9,-1,-1,43.2,25,28,1,3,4,2,3,6,-1,-1,-1,-1,,
19,47,48,23,39,62.25,11,51,1,3,4,3,4,3,2,6,-1,-1,,
4,7,10,-1,-1,18.8,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1,,
32,10,1,44,41,48,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,72.35,49,30,1,3,4,4,4,6,-1,-1,-1,-1,,
29,37,4,40,21,106.4,38,47,1,3,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.25,-1,-1,0,2,3,4,4,7,-1,-1,-1,-1,,
2,42,10,32,1,109.55,40,8,0,2,3,2,3,6,-1,-1,-1,-1,,
5,9,9,-1,-1,50,50,20,1,2,-2,2,9,6,-1,-1,-1,-1,,
9,25,18,30,36,12.15,-1,-1,0,2,3,3,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,56.85,49,26,1,2,-2,2,2,3,4,6,-1,-1,,
49,44,37,36,31,42,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,77.75,41,5,1,3,4,4,4,6,-1,-1,-1,-1,,
25,47,50,30,18,70.5,42,51,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,9.75,28,44,0,2,9,6,-1,-1,-1,-1,-1,-1,,
0,23,30,48,25,27.15,51,1,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,31.2,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
32,28,40,38,6,67.95,31,30,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,22.5,-1,-1,0,2,2,3,4,4,7,-1,-1,-1,,
28,23,17,7,15,60.75,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,19,30,14,1,3,4,2,2,6,-1,-1,-1,-1,,
12,0,17,3,42,33.65,27,14,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,24.2,20,10,1,3,4,3,4,3,4,6,-1,-1,,
26,41,30,15,3,38.65,43,23,1,3,2,9,6,-1,-1,-1,-1,-1,,
4,8,8,-1,-1,18.7,44,45,0,2,2,9,6,-1,-1,-1,-1,-1,,
13,12,16,42,29,44.65,28,40,1,3,4,2,3,4,3,6,-1,-1,,
4,6,9,-1,-1,74.6,46,27,0,2,4,2,-2,2,-2,6,-1,-1,,
47,9,30,1,24,19.95,20,28,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,36.9,41,33,1,3,4,3,4,2,6,-1,-1,-1,,
44,17,40,29,42,11.6,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,56.35,28,39,1,3,4,2,2,6,-1,-1,-1,-1,,
11,31,19,43,14,50.25,46,48,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31.75,49,33,1,3,4,2,4,6,-1,-1,-1,-1,,
11,47,31,39,44,53.45,-1,-1,1,2,-2,2,4,4,3,7,-1,-1,,
5,7,9,-1,-1,28.25,37,46,0,2,3,3,4,2,-2,6,-1,-1,,
24,15,5,7,45,35.85,25,30,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,30.35,9,21,1,3,4,3,4,2,6,-1,-1,-1,,
46,12,6,3,24,25.8,-1,-1,1,3,4,2,3,4,3,7,-1,-1,,
4,6,9,-1,-1,30.15,10,48,0,2,4,2,-2,2,-2,6,-1,-1,,
27,16,3,9,21,11.35,14,43,0,2,3,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,55.6,-1,-1,1,3,2,2,2,3,7,-1,-1,-1,,
8,6,36,24,42,51.25,27,39,1,2,3,4,2,4,6,-1,-1,-1,,
6,8,10,-1,-1,66.8,-1,-1,0,2,2,4,3,4,7,-1,-1,-1,,
26,17,47,16,9,10,14,33,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,26.2,38,34,0,3,4,4,4,6,-1,-1,-1,-1,,
41,39,1,38,20,15.4,-1,-1,1,4,2,3,2,3,4,3,7,-1,,
4,7,10,-1,-1,51.05,6,42,0,3,2,-2,2,-2,2,-2,6,-1,,
26,21,17,24,51,21.95,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,56.2,0,32,1,4,4,4,4,6,-1,-1,-1,-1,,
13,0,19,4,44,12.4,27,8,0,2,3,2,2,9,-2,6,-1,-1,,
4,6,13,-1,-1,53.8,11,12,1,3,2,4,2,2,3,6,-1,-1,,
3,13,18,20,51,22.85,40,26,0,2,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,55.15,9,41,1,3,4,4,3,4,6,-1,-1,-1,,
10,42,24,26,51,12.15,25,2,1,4,2,3,2,3,2,6,-1,-1,,
4,7,10,-1,-1,53.55,-1,-1,0,3,2,-2,2,-2,3,7,-1,-1,,
46,6,49,25,9,56.75,51,39,1,2,-2,4,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,60.3,-1,-1,0,2,3,4,3,3,7,-1,-1,-1,,
7,18,43,29,27,17.65,5,4,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,47.55,45,23,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
9,40,42,24,16,31.8,8,4,0,2,3,3,9,-2,6,-1,-1,-1,,
5,7,10,-1,-1,33.9,39,36,1,2,-2,2,2,3,6,-1,-1,-1,,
21,48,46,16,3,8.95,45,26,1,3,4,3,4,9,6,-1,-1,-1,,
4,7,10,-1,-1,27,-1,-1,0,2,2,-2,2,-2,7,-1,-1,-1,,
14,38,42,6,2,51.4,16,49,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,39.35,32,45,1,3,4,4,4,6,-1,-1,-1,-1,,
43,28,16,39,41,63.1,31,8,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,2.1,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1,,
30,51,17,22,19,55.5,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,60.55,37,29,1,3,4,2,4,6,-1,-1,-1,-1,,
43,35,41,10,37,53.25,-1,-1,0,2,3,2,-2,4,3,7,-1,-1,,
5,8,10,-1,-1,62.6,50,46,1,2,-2,4,3,4,2,6,-1,-1,,
50,8,18,5,4,65,-1,-1,0,2,2,-2,2,3,3,7,-1,-1,,
4,7,11,-1,-1,50,48,27,1,3,4,3,4,2,2,6,-1,-1,,
25,45,2,4,33,51.45,-1,-1,0,2,2,7,-1,-1,-1,-1,-1,-1,,
8,10,11,-1,-1,6.6,48,44,1,2,9,6,-1,-1,-1,-1,-1,-1,,
44,14,36,5,29,23.1,27,43,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,26,40,25,1,3,4,4,4,6,-1,-1,-1,-1,,
51,39,35,12,26,23,41,23,1,4,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,25.95,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
2,44,4,32,21,33.4,35,23,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,81.85,-1,-1,1,3,4,4,3,4,3,7,-1,-1,,
32,21,12,49,45,18.55,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,29.7,37,30,1,3,4,4,4,6,-1,-1,-1,-1,,
39,1,11,19,22,17.55,-1,-1,1,4,2,2,3,2,3,7,-1,-1,,
4,6,9,-1,-1,30.6,36,8,0,3,3,2,-2,2,-2,6,-1,-1,,
11,22,30,17,25,88.45,42,36,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,59.35,48,40,0,2,4,4,4,6,-1,-1,-1,-1,,
36,43,18,37,31,32.1,13,19,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,17.75,41,45,0,2,2,-2,2,-2,4,6,-1,-1,,
12,50,45,19,25,85.45,28,34,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,62.2,2,35,1,4,4,4,4,6,-1,-1,-1,-1,,
27,31,45,43,48,14.1,28,9,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.05,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
51,2,24,36,5,32.55,10,49,0,3,3,3,2,-2,4,6,-1,-1,,
5,7,10,-1,-1,16.25,44,15,1,2,-2,2,4,3,4,6,-1,-1,,
38,31,43,8,22,36.05,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,12.05,9,26,1,4,4,3,4,4,6,-1,-1,-1,,
15,36,7,13,24,13.55,16,26,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.5,46,34,1,3,4,4,4,6,-1,-1,-1,-1,,
26,25,28,23,29,35.05,6,49,1,2,-2,4,4,2,6,-1,-1,-1,,
5,7,9,-1,-1,12.95,14,48,0,3,3,4,4,3,6,-1,-1,-1,,
9,40,46,7,27,49.25,37,49,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,83.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
45,25,43,1,27,12.45,33,39,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,51.5,46,30,0,2,4,2,-2,4,6,-1,-1,-1,,
27,22,15,42,28,35.3,-1,-1,1,3,2,2,2,3,7,-1,-1,-1,,
4,6,8,-1,-1,11.8,39,33,0,2,3,3,9,-2,6,-1,-1,-1,,
16,0,7,13,1,32.9,10,5,0,2,2,3,9,-2,6,-1,-1,-1,,
4,8,11,-1,-1,50.5,12,40,1,3,2,2,2,3,6,-1,-1,-1,,
3,33,22,23,36,26.95,45,43,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,19.35,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
38,40,18,50,32,89.65,25,39,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,56.95,1,41,0,3,3,4,4,6,-1,-1,-1,-1,,
42,21,22,36,49,31.05,46,38,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,14.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
29,24,50,11,22,10.8,40,27,1,4,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,51.8,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
8,5,48,9,22,30.35,26,34,1,2,-2,4,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,14.65,30,6,0,3,3,4,3,4,6,-1,-1,-1,,
26,41,39,29,45,52.85,20,22,1,2,2,-2,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,18.4,36,51,0,3,2,9,6,-1,-1,-1,-1,-1,,
34,32,21,19,35,87.4,9,51,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,59,17,12,0,3,3,4,4,4,6,-1,-1,-1,,
47,34,19,51,10,61,20,16,0,2,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,53.35,13,41,1,2,-2,2,4,4,6,-1,-1,-1,,
33,16,45,51,7,36.55,22,46,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,30.25,50,25,0,2,2,-2,4,3,6,-1,-1,-1,,
33,29,22,34,41,33,27,30,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,11.1,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
20,24,43,33,49,50,30,26,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,9,9,-1,-1,39.5,41,38,0,3,3,2,9,6,-1,-1,-1,-1,,
7,46,25,49,11,71.5,33,24,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
40,10,21,29,46,35.5,48,15,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,8.35,50,36,0,2,9,6,-1,-1,-1,-1,-1,-1,,
4,33,47,37,49,84.65,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,61.45,32,50,1,3,4,3,4,2,6,-1,-1,-1,,
36,28,21,49,15,73.3,-1,-1,0,2,3,4,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,50,51,7,1,2,-2,4,2,3,4,6,-1,-1,,
41,33,4,18,48,27.15,15,38,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,16.2,3,35,1,3,4,3,4,4,3,6,-1,-1,,
15,47,20,42,25,29.7,43,40,0,3,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,36.25,12,27,1,4,4,2,4,6,-1,-1,-1,-1,,
50,48,28,13,15,31.8,-1,-1,1,2,-2,4,2,2,3,7,-1,-1,,
5,7,9,-1,-1,34,49,17,0,2,3,4,3,2,-2,6,-1,-1,,
47,33,0,32,44,0.8,21,13,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,64.5,4,2,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
35,28,48,9,38,62.9,26,44,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,64.5,15,45,1,3,4,4,4,6,-1,-1,-1,-1,,
35,8,5,40,39,46.75,31,44,0,2,3,3,3,9,-2,6,-1,-1,,
5,7,9,-1,-1,103.55,-1,-1,1,2,-2,2,2,4,3,7,-1,-1,,
43,46,1,17,45,62.75,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,64.35,16,41,1,3,4,4,2,6,-1,-1,-1,-1,,
8,18,5,13,32,30,49,37,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,58.55,14,46,1,3,4,3,4,4,6,-1,-1,-1,,
38,37,49,22,27,92,14,6,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,57.65,35,45,0,2,4,2,-2,4,6,-1,-1,-1,,
8,48,34,4,5,26.5,35,50,1,3,4,2,2,2,6,-1,-1,-1,,
4,8,10,-1,-1,61.75,-1,-1,0,2,2,3,3,3,7,-1,-1,-1,,
44,25,38,6,9,57.25,1,30,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,69.25,49,17,0,3,4,4,4,6,-1,-1,-1,-1,,
16,18,0,47,17,61.5,1,25,1,4,4,4,4,3,6,-1,-1,-1,,
4,6,8,-1,-1,64.4,23,50,0,3,4,4,2,-2,6,-1,-1,-1,,
13,31,4,6,15,77.75,-1,-1,1,3,4,2,2,2,3,7,-1,-1,,
4,8,10,-1,-1,71.05,46,12,0,2,2,3,3,2,-2,6,-1,-1,,
6,46,11,32,2,42,16,15,1,4,4,3,4,3,2,6,-1,-1,,
4,7,10,-1,-1,54.5,10,18,0,3,2,-2,2,-2,3,6,-1,-1,,
19,5,0,31,34,70.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,54.55,16,25,1,3,4,4,4,6,-1,-1,-1,-1,,
43,6,22,41,9,57.5,50,18,1,3,4,3,4,3,4,2,6,-1,,
4,7,10,-1,-1,90.15,21,27,0,2,2,-2,2,-2,2,3,6,-1,,
38,23,48,6,11,10.7,14,13,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,31.1,36,46,0,2,3,6,-1,-1,-1,-1,-1,-1,,
24,32,16,4,37,36.5,26,48,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,8,8,-1,-1,110.65,-1,-1,0,2,3,2,-2,7,-1,-1,-1,-1,,
40,22,28,21,33,12.5,44,43,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,40.8,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
3,42,18,50,9,28.35,26,10,1,3,4,3,4,2,3,6,-1,-1,,
4,7,12,-1,-1,24.05,-1,-1,0,2,2,-2,2,9,-2,7,-1,-1,,
9,11,17,33,39,66.35,24,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,58.2,45,30,0,3,4,4,4,6,-1,-1,-1,-1,,
26,42,25,37,23,70.5,13,48,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,75.9,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
34,42,15,11,33,41.25,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,53.5,43,38,1,3,4,2,4,6,-1,-1,-1,-1,,
47,4,13,16,25,37.75,51,6,1,2,-2,2,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,56.7,14,30,0,3,3,3,4,4,6,-1,-1,-1,,
16,33,14,8,37,71.7,45,43,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,74.4,19,22,0,2,2,-2,2,-2,4,6,-1,-1,,
12,26,30,24,48,35.25,-1,-1,1,4,4,2,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,58.95,4,0,0,3,4,3,2,-2,6,-1,-1,-1,,
10,20,41,25,29,64.2,48,39,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,81.4,7,15,1,3,4,3,4,4,6,-1,-1,-1,,
49,22,15,1,43,69.6,38,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,54.2,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
7,25,33,32,12,66.65,2,1,1,3,4,4,4,3,6,-1,-1,-1,,
4,6,8,-1,-1,78.65,18,20,0,2,4,4,2,-2,6,-1,-1,-1,,
44,35,17,29,9,72.5,51,5,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
15,12,44,17,26,72.7,31,41,1,4,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,50.6,3,50,0,3,4,2,-2,4,6,-1,-1,-1,,
31,48,20,42,40,89.6,29,47,1,3,4,2,4,3,4,3,6,-1,,
4,8,11,-1,-1,54.9,18,26,0,2,2,3,2,-2,2,-2,6,-1,,
