Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,6,9,-1,-1,204.55,41,26,1,3,4,4,3,2,6,-1,-1,-1,,
13,47,44,39,21,117.1,36,20,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,179.55,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
3,19,45,33,48,169.6,11,35,0,2,3,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,125.05,24,8,1,3,2,4,4,6,-1,-1,-1,-1,,
47,36,38,17,28,88.35,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,205.5,32,46,1,3,4,3,4,3,4,6,-1,-1,,
21,23,42,29,17,173.1,38,39,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,120.55,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
42,12,37,6,21,312.5,34,5,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,84.5,50,11,1,3,4,3,4,4,6,-1,-1,-1,,
29,49,17,41,30,326,42,2,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,70.5,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
6,22,41,50,4,165.6,17,21,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,127.05,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
37,7,38,39,17,52.15,12,36,0,3,3,3,9,6,-1,-1,-1,-1,,
5,7,9,-1,-1,240,41,42,1,2,-2,2,9,6,-1,-1,-1,-1,,
10,22,8,18,32,177.1,13,14,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,115.05,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
46,15,41,36,1,319.5,32,9,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,75.1,20,26,1,3,4,4,4,6,-1,-1,-1,-1,,
25,51,11,37,6,325,14,31,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,69.1,8,40,0,3,4,4,4,6,-1,-1,-1,-1,,
15,39,25,48,24,198.1,32,50,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,93.05,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
32,24,34,19,9,323,27,15,0,2,3,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,70.9,-1,-1,1,3,2,2,2,3,7,-1,-1,-1,,
40,3,33,27,43,334.5,19,48,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,58.9,29,31,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
40,3,10,25,5,104.3,50,37,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,196.1,27,19,0,2,2,-2,2,-2,4,6,-1,-1,,
22,27,33,13,12,272.6,42,45,1,2,-2,2,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,120.3,-1,-1,0,3,3,3,4,4,7,-1,-1,-1,,
38,46,36,10,16,52.5,50,5,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,221.5,33,47,0,2,2,-2,2,-2,4,6,-1,-1,,
30,18,43,45,10,82.3,22,25,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,217.6,16,0,0,2,2,-2,4,4,6,-1,-1,-1,,
29,20,24,49,19,185.6,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,104.05,34,26,1,3,4,4,3,4,6,-1,-1,-1,,
7,16,5,19,9,30.5,50,41,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,243,48,44,0,2,3,6,-1,-1,-1,-1,-1,-1,,
32,12,19,2,47,169.6,44,5,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,119.55,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
10,24,17,25,33,276.1,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,115.6,32,42,1,3,4,4,4,6,-1,-1,-1,-1,,
42,13,1,7,38,66.3,17,10,1,3,4,4,4,2,6,-1,-1,-1,,
4,6,8,-1,-1,232.7,-1,-1,0,2,4,4,2,3,7,-1,-1,-1,,
19,33,22,30,18,29.25,2,12,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,243.35,31,46,0,2,4,4,4,6,-1,-1,-1,-1,,
16,28,39,12,15,89.8,21,26,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,208.7,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
10,9,21,39,24,178.1,49,35,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,110.55,47,42,1,3,4,2,4,6,-1,-1,-1,-1,,
30,17,3,16,35,191.6,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
4,7,9,-1,-1,96.55,42,41,0,2,2,-2,4,2,-2,6,-1,-1,,
1,29,26,8,4,43.45,43,11,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,227.95,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
2,39,38,19,13,288.1,32,9,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,102.1,26,44,0,3,4,4,4,6,-1,-1,-1,-1,,
4,7,39,46,34,280.1,29,42,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,109.4,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
31,35,28,4,15,51.95,14,50,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,218.45,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
35,37,50,2,11,60.45,32,28,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,209.45,46,39,0,2,3,4,4,4,6,-1,-1,-1,,
13,26,1,36,4,277.6,2,18,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,110.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
33,24,43,5,2,117.6,41,27,1,3,4,4,2,4,6,-1,-1,-1,,
4,6,10,-1,-1,202.2,-1,-1,0,2,4,2,3,4,7,-1,-1,-1,,
43,11,34,39,26,279.4,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,108.9,8,19,1,3,4,4,4,6,-1,-1,-1,-1,,
4,12,18,28,21,155.1,10,9,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,130.55,6,8,0,2,2,-2,4,3,6,-1,-1,-1,,
29,17,21,23,36,44.45,37,46,0,2,3,9,-2,6,-1,-1,-1,-1,,
5,8,8,-1,-1,224.95,45,50,1,2,-2,2,3,6,-1,-1,-1,-1,,
21,39,4,37,46,274.4,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,113.4,25,24,1,3,4,3,4,4,6,-1,-1,-1,,
32,1,29,20,27,88.4,34,10,1,3,4,2,4,6,-1,-1,-1,-1,,
4,8,10,-1,-1,200,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
44,18,19,47,24,260.4,48,17,1,4,2,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,126.9,23,16,0,3,3,3,3,6,-1,-1,-1,-1,,
32,50,23,45,38,95.5,35,40,1,3,4,3,4,2,3,6,-1,-1,,
4,8,10,-1,-1,689,17,43,0,2,2,-2,4,2,-2,6,-1,-1,,
51,7,21,42,9,142.1,49,3,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,193,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
14,7,32,49,21,155.6,18,35,1,3,4,2,4,3,4,6,-1,-1,,
4,8,11,-1,-1,200,-1,-1,0,2,2,3,2,-2,4,7,-1,-1,,
26,21,36,2,40,200,44,51,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,123.2,50,31,1,3,4,4,4,6,-1,-1,-1,-1,,
5,47,2,44,29,132.85,-1,-1,1,3,4,4,3,4,3,7,-1,-1,,
4,6,9,-1,-1,151.3,23,46,0,2,4,2,-2,2,-2,6,-1,-1,,
9,29,34,41,36,212.1,27,26,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,202,31,39,1,3,4,2,4,6,-1,-1,-1,-1,,
24,14,45,0,26,97.85,43,47,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,185.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
33,9,37,45,51,259.65,8,42,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,126.15,14,16,1,3,4,4,4,6,-1,-1,-1,-1,,
44,30,3,12,4,225.6,21,23,0,2,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,200,1,19,1,2,-2,2,4,4,6,-1,-1,-1,,
9,7,39,15,8,113.35,50,12,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,169.8,40,28,1,3,4,2,2,6,-1,-1,-1,-1,,
23,30,28,49,15,119.75,11,48,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,663.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
35,49,18,40,9,271.1,42,34,1,3,4,3,4,3,4,3,6,-1,,
5,8,11,-1,-1,198,51,39,0,2,2,-2,2,-2,2,-2,6,-1,,
28,41,42,9,29,213.8,33,43,0,2,2,-2,2,3,3,6,-1,-1,,
4,7,11,-1,-1,108.2,8,5,1,3,4,3,4,2,9,6,-1,-1,,
23,15,31,32,0,274.65,42,1,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,110.15,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
23,26,35,27,28,149.35,43,34,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,132.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
38,29,39,9,23,200,-1,-1,1,3,4,4,3,4,3,7,-1,-1,,
4,6,9,-1,-1,168.5,36,45,0,2,4,2,-2,2,-2,6,-1,-1,,
40,29,35,12,17,276.45,25,16,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,108.15,6,7,1,3,4,4,4,6,-1,-1,-1,-1,,
28,15,50,9,17,202,-1,-1,1,3,4,2,3,4,3,7,-1,-1,,
4,6,9,-1,-1,184,31,29,0,2,4,2,-2,2,-2,6,-1,-1,,
36,40,3,7,45,288.45,10,51,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,95.15,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
42,44,6,45,9,81.5,5,48,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,214.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
39,46,23,50,41,290.25,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,93.15,10,38,1,3,4,4,3,4,6,-1,-1,-1,,
11,34,4,16,13,144.85,45,17,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,136.3,10,9,0,2,4,2,-2,4,6,-1,-1,-1,,
24,32,20,14,19,200,39,27,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,218.5,9,33,0,2,2,-2,2,-2,4,6,-1,-1,,
16,36,42,29,14,77,22,34,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,217.8,19,24,0,2,4,4,4,6,-1,-1,-1,-1,,
14,17,4,37,29,200,43,49,0,2,3,3,9,-2,6,-1,-1,-1,,
4,6,8,-1,-1,240,16,28,1,3,2,2,2,3,6,-1,-1,-1,,
2,25,7,26,45,119.75,42,34,0,2,4,2,-2,4,6,-1,-1,-1,,
5,7,11,-1,-1,662.25,20,48,1,3,4,4,3,4,6,-1,-1,-1,,
11,24,18,46,23,123.85,45,42,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,156.8,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
6,14,22,45,35,133.35,31,21,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,146.3,42,12,1,3,4,3,4,4,6,-1,-1,-1,,
46,41,39,19,8,107.75,20,31,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,673.75,28,29,0,2,4,4,3,6,-1,-1,-1,-1,,
33,0,17,41,35,147.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,131.3,44,16,1,3,4,4,4,6,-1,-1,-1,-1,,
41,33,6,43,16,141.85,32,51,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,136.8,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
15,34,8,10,23,202.6,29,26,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,441.1,0,1,0,2,4,4,4,6,-1,-1,-1,-1,,
2,11,28,0,39,164.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,113.3,16,49,1,3,4,4,4,6,-1,-1,-1,-1,,
2,45,31,12,3,217,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,427.7,37,47,1,3,4,2,4,6,-1,-1,-1,-1,,
45,4,39,10,8,156.35,36,20,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,120.8,43,26,1,3,4,2,4,6,-1,-1,-1,-1,,
16,40,21,26,4,165.85,41,47,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,110.3,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
35,2,17,23,50,200,26,13,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,457.7,20,27,0,3,4,3,4,6,-1,-1,-1,-1,,
13,5,31,43,41,90.25,34,22,1,3,4,4,4,6,-1,-1,-1,-1,,
7,9,11,-1,-1,689.25,45,35,0,2,4,4,4,6,-1,-1,-1,-1,,
38,21,25,4,34,58.6,49,3,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,232.6,13,24,0,2,4,4,4,6,-1,-1,-1,-1,,
27,15,42,9,20,209,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,251.8,25,23,1,3,4,3,4,3,4,6,-1,-1,,
36,10,1,21,17,141.35,33,25,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,132.6,-1,-1,1,3,4,4,2,3,7,-1,-1,-1,,
3,43,26,36,18,172.45,21,22,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,100.2,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
13,37,25,24,3,260.5,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,399.7,26,28,1,3,4,4,2,6,-1,-1,-1,-1,,
27,31,0,33,2,157.05,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,114.7,32,45,1,3,4,2,2,6,-1,-1,-1,-1,,
25,42,49,5,22,380.5,-1,-1,1,2,-2,4,2,4,3,7,-1,-1,,
5,7,9,-1,-1,130.4,37,9,0,3,3,4,3,2,-2,6,-1,-1,,
5,31,39,20,4,133.05,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,138.2,6,50,0,2,4,4,2,-2,6,-1,-1,-1,,
16,44,2,18,29,191,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,291.6,12,15,1,3,4,3,4,3,4,6,-1,-1,,
50,41,32,48,18,110.55,19,35,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,159.7,17,5,1,3,4,2,4,6,-1,-1,-1,-1,,
41,29,19,48,26,229.5,30,45,1,2,-2,4,2,3,4,3,6,-1,,
5,7,10,-1,-1,125.5,46,13,0,3,3,4,2,-2,2,-2,6,-1,,
29,18,8,43,9,204.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,318.9,41,51,1,3,4,4,3,4,6,-1,-1,-1,,
38,46,13,23,21,212.3,45,39,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,446.7,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
50,32,16,42,45,78.7,34,40,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,209.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
16,43,8,42,1,328.5,39,34,0,2,2,2,-2,4,2,-2,6,-1,,
6,9,11,-1,-1,180.4,51,26,1,2,3,4,3,4,4,3,6,-1,,
36,2,34,25,22,124.55,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,144.7,35,9,1,3,4,4,4,6,-1,-1,-1,-1,,
6,11,29,8,22,92.2,48,5,0,2,2,3,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,200,46,18,1,3,4,2,4,4,6,-1,-1,-1,,
10,45,44,8,40,310.1,42,36,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,347.7,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
12,23,49,6,27,141.55,21,44,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,126.2,32,18,1,3,4,2,4,6,-1,-1,-1,-1,,
11,43,34,23,36,124.55,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,140.7,29,46,1,3,4,2,2,6,-1,-1,-1,-1,,
6,8,18,41,19,207.6,46,16,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,168,-1,-1,1,3,4,4,3,4,3,7,-1,-1,,
8,34,10,25,0,233.1,23,51,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,142,50,1,0,2,4,4,4,6,-1,-1,-1,-1,,
28,40,3,27,30,221,29,12,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,434.2,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
20,44,43,17,3,95.05,34,32,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,168.7,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
20,29,23,13,4,256.5,42,21,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,398.2,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
41,21,30,38,32,199,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,101,20,35,1,3,4,3,4,4,6,-1,-1,-1,,
45,22,40,42,18,200,36,13,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,114.5,17,32,0,3,4,4,4,6,-1,-1,-1,-1,,
2,1,23,9,37,266,45,14,0,2,3,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,85.4,44,13,1,3,2,4,4,6,-1,-1,-1,-1,,
40,44,18,45,13,213.1,51,32,1,3,4,3,4,2,2,6,-1,-1,,
4,7,11,-1,-1,213.5,27,41,0,2,2,-2,2,3,3,6,-1,-1,,
23,49,40,43,28,131.05,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,131.2,31,13,1,3,4,2,4,6,-1,-1,-1,-1,,
34,32,44,43,51,272.8,13,30,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,379.7,1,11,0,3,4,4,4,6,-1,-1,-1,-1,,
48,13,5,8,20,271.7,41,0,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,380.6,1,51,0,3,4,3,4,6,-1,-1,-1,-1,,
36,8,21,7,40,160.1,14,10,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,265,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
11,4,49,30,43,230.05,48,32,0,2,3,3,2,3,6,-1,-1,-1,,
5,7,11,-1,-1,119.15,13,14,1,2,-2,2,4,9,6,-1,-1,-1,,
8,19,27,1,23,206.8,11,43,1,2,-2,2,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,120.3,-1,-1,0,3,3,3,3,3,7,-1,-1,-1,,
16,8,50,10,40,106.05,-1,-1,1,3,4,4,2,3,7,-1,-1,-1,,
4,6,8,-1,-1,155.2,43,42,0,2,4,4,2,-2,6,-1,-1,-1,,
9,40,23,19,51,274.45,-1,-1,1,4,4,2,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,377.35,36,41,0,3,4,3,2,-2,6,-1,-1,-1,,
44,48,12,46,5,64.05,43,49,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,196.2,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
50,32,49,18,4,340.7,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,101.35,44,34,0,2,2,-2,2,-2,2,-2,6,-1,,
43,5,34,50,32,200,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,72.1,4,9,0,2,4,4,2,-2,6,-1,-1,-1,,
41,35,43,10,23,293.95,7,44,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,356.35,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
36,33,51,42,50,200,28,29,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,79.6,18,6,1,3,4,4,4,6,-1,-1,-1,-1,,
1,25,15,43,34,330.2,19,48,0,2,3,4,4,3,6,-1,-1,-1,,
5,7,9,-1,-1,110.65,6,50,1,2,-2,4,4,2,6,-1,-1,-1,,
43,25,32,47,18,77.55,28,34,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,180.2,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
43,18,21,31,20,88.05,46,42,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,169.2,25,45,1,3,4,3,4,2,6,-1,-1,-1,,
39,21,26,4,16,345.7,17,22,0,2,4,2,-2,3,6,-1,-1,-1,,
4,6,9,-1,-1,94.45,10,28,1,3,4,4,3,2,6,-1,-1,-1,,
3,15,7,8,22,316.85,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,332.35,50,25,1,3,4,4,3,4,6,-1,-1,-1,,
48,27,49,39,7,115,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,206,31,45,1,4,4,4,4,6,-1,-1,-1,-1,,
10,42,15,45,4,300.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,347.65,1,3,1,3,4,4,4,6,-1,-1,-1,-1,,
24,11,35,46,43,296.65,41,34,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,351.15,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
51,16,6,24,9,114,11,3,0,3,2,3,2,-2,2,-2,6,-1,,
4,8,11,-1,-1,206.8,46,19,1,4,4,2,4,3,4,3,6,-1,,
50,31,44,29,38,200,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,254,43,47,1,3,4,3,4,4,6,-1,-1,-1,,
11,32,43,7,15,79.55,47,34,1,3,4,2,4,2,6,-1,-1,-1,,
4,6,8,-1,-1,176.2,-1,-1,0,2,4,3,2,3,7,-1,-1,-1,,
50,2,22,39,34,374.15,3,0,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,273.15,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
9,35,7,37,4,218.1,50,24,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,201,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
46,40,14,49,0,211.2,23,12,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,66.1,13,28,1,3,4,2,4,6,-1,-1,-1,-1,,
34,45,23,26,38,194.5,8,20,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,258.5,19,51,1,3,4,4,4,6,-1,-1,-1,-1,,
41,25,36,32,19,73.3,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,245.8,28,24,1,3,4,3,4,2,6,-1,-1,-1,,
11,28,38,7,10,214.55,22,46,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,61.85,20,41,1,3,4,4,2,6,-1,-1,-1,-1,,
24,20,32,49,17,122.05,16,18,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,130.7,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
35,2,9,8,32,135.55,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,116.7,11,47,1,3,4,4,2,6,-1,-1,-1,-1,,
22,23,39,10,4,406.95,13,47,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,238.15,15,46,0,3,4,4,4,6,-1,-1,-1,-1,,
22,4,30,3,19,117.55,-1,-1,0,2,3,3,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,134.2,20,48,1,2,-2,2,4,4,6,-1,-1,-1,,
3,25,35,9,17,67.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,248.75,4,0,1,4,4,4,4,6,-1,-1,-1,-1,,
30,10,8,19,31,417.95,41,22,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,226.05,50,44,0,2,4,4,4,6,-1,-1,-1,-1,,
22,43,30,15,28,220.25,13,27,0,2,4,2,-2,3,6,-1,-1,-1,,
4,6,9,-1,-1,54.35,7,10,1,3,4,4,3,2,6,-1,-1,-1,,
22,46,26,1,2,200,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1,,
4,7,10,-1,-1,66.1,50,3,1,3,4,3,4,3,2,6,-1,-1,,
16,13,40,10,36,97.05,-1,-1,0,2,3,4,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,153.7,47,45,1,2,-2,4,2,2,6,-1,-1,-1,,
40,17,27,11,34,37.3,-1,-1,1,4,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,277.55,12,43,0,3,2,-2,2,-2,2,-2,6,-1,,
47,17,5,22,29,426.05,34,49,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,216.45,43,10,1,3,4,2,4,6,-1,-1,-1,-1,,
6,28,26,5,42,437.55,12,23,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,204.45,24,46,0,3,4,4,4,6,-1,-1,-1,-1,,
51,15,34,18,35,434.55,25,21,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,207.25,41,43,0,2,4,3,3,6,-1,-1,-1,-1,,
43,28,10,21,18,416.05,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,224.75,30,26,1,3,4,4,3,4,6,-1,-1,-1,,
51,44,29,7,40,407.55,45,26,1,4,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,232.25,49,18,0,3,4,3,3,6,-1,-1,-1,-1,,
45,22,17,7,9,393.55,12,48,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,245.75,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
46,17,47,1,3,407.05,42,45,1,2,-2,4,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,231.75,-1,-1,0,2,3,4,3,3,7,-1,-1,-1,,
