Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,7,9,-1,-1,34.9,46,32,1,3,4,3,4,4,6,-1,-1,-1,,
25,44,17,27,22,15.55,38,26,1,4,4,3,4,2,2,6,-1,-1,,
4,7,11,-1,-1,12.35,-1,-1,0,3,2,-2,2,3,3,7,-1,-1,,
31,10,42,4,25,89.6,-1,-1,0,3,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,54.5,33,9,1,4,4,4,3,4,6,-1,-1,-1,,
42,25,13,30,21,48.55,36,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,40.5,33,51,0,3,4,4,4,6,-1,-1,-1,-1,,
46,44,24,51,30,72.45,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,46.35,18,48,0,2,2,-2,2,-2,2,-2,6,-1,,
19,46,34,21,37,171.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,73.35,24,48,1,3,4,4,4,6,-1,-1,-1,-1,,
45,0,50,40,35,80.25,44,36,1,3,4,2,3,4,9,6,-1,-1,,
4,6,9,-1,-1,28.75,32,37,0,2,4,2,-2,2,9,6,-1,-1,,
19,24,28,0,45,48.55,22,47,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,40.45,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
3,17,0,23,37,89.35,39,44,1,2,-2,2,4,2,6,-1,-1,-1,,
5,7,9,-1,-1,54.7,-1,-1,0,2,3,3,4,3,7,-1,-1,-1,,
40,9,23,7,24,37.7,19,29,0,3,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,50.6,44,21,1,4,4,3,4,4,3,6,-1,-1,,
34,13,12,0,43,170.55,51,11,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,74.45,16,50,1,3,4,3,4,2,6,-1,-1,-1,,
25,13,24,4,28,48.2,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,66.7,21,42,1,4,4,4,4,6,-1,-1,-1,-1,,
37,2,42,21,22,80,23,20,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,28.5,-1,-1,1,3,4,2,3,2,9,7,-1,-1,,
21,24,41,9,48,16.1,36,40,1,2,-2,2,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,11,-1,-1,0,3,3,3,3,4,7,-1,-1,-1,,
16,41,33,42,12,48.75,20,50,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,39.75,18,14,0,2,2,-2,2,-2,4,6,-1,-1,,
42,27,22,51,48,103.85,18,36,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,51,46,28,0,2,4,4,4,6,-1,-1,-1,-1,,
11,7,12,35,13,167.55,49,0,0,2,3,2,-2,4,2,-2,6,-1,,
5,8,10,-1,-1,76.65,-1,-1,1,2,-2,2,3,4,4,3,7,-1,,
5,10,40,8,35,3.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,31.95,31,16,1,4,4,4,4,6,-1,-1,-1,-1,,
6,46,21,31,28,9.45,32,34,1,2,-2,4,3,4,9,6,-1,-1,,
5,8,12,-1,-1,18.95,4,47,0,3,3,2,-2,2,3,6,-1,-1,,
22,45,46,10,21,36.4,33,27,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,51.7,49,7,0,2,4,3,3,6,-1,-1,-1,-1,,
5,7,8,31,2,216.05,16,20,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50,47,17,0,2,4,4,4,6,-1,-1,-1,-1,,
18,41,27,30,49,49.5,39,36,1,2,-2,2,4,3,4,6,-1,-1,,
5,7,10,-1,-1,38.95,-1,-1,0,3,3,3,2,-2,4,7,-1,-1,,
6,9,27,38,39,102.1,22,48,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,52.6,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
29,6,35,21,20,61.4,46,34,1,3,4,3,4,3,4,3,6,-1,,
4,7,10,-1,-1,56.45,50,31,0,2,2,-2,2,-2,2,-2,6,-1,,
36,51,31,20,40,42.25,25,1,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,45.95,22,16,0,2,4,4,4,6,-1,-1,-1,-1,,
23,9,25,10,16,20,45,18,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,27.9,0,36,1,3,4,4,2,6,-1,-1,-1,-1,,
38,34,1,32,2,20.75,48,13,1,4,4,3,4,3,2,6,-1,-1,,
4,7,10,-1,-1,10.1,51,0,0,3,2,-2,2,-2,3,6,-1,-1,,
49,29,6,39,1,8.5,9,13,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,11.35,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
35,36,29,46,40,195.3,14,38,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,70.1,21,26,0,2,2,-2,4,3,6,-1,-1,-1,,
26,23,5,48,40,51.5,47,32,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,36.15,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
5,41,14,35,7,23.15,26,33,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,24.35,45,32,1,3,4,4,3,4,3,6,-1,-1,,
48,36,16,21,17,106.5,37,43,1,2,-2,4,4,3,4,6,-1,-1,,
5,7,10,-1,-1,50,31,38,0,2,3,4,2,-2,4,6,-1,-1,,
22,13,9,47,19,40,46,3,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,66.9,51,11,1,3,4,3,4,3,4,6,-1,-1,,
42,16,15,27,49,11.05,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,8.6,12,31,1,4,4,2,4,6,-1,-1,-1,-1,,
43,32,13,7,14,45.25,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,43.1,21,50,1,3,4,4,3,4,6,-1,-1,-1,,
29,18,51,10,43,17.6,50,31,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,12.65,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
50,42,27,24,47,20.35,37,31,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,9.65,30,10,0,3,4,3,4,6,-1,-1,-1,-1,,
0,6,12,28,20,66.9,31,33,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,49.95,18,34,1,3,4,2,2,6,-1,-1,-1,-1,,
6,29,15,8,32,20.5,35,9,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,26.45,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
17,43,51,38,22,198,46,50,0,2,2,3,3,4,6,-1,-1,-1,,
4,8,10,-1,-1,66.6,7,11,1,3,4,2,2,4,6,-1,-1,-1,,
38,11,32,48,45,21.9,34,16,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,24.95,29,24,1,3,4,3,4,4,6,-1,-1,-1,,
30,24,9,7,41,11.5,38,51,1,2,-2,2,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,7.75,48,5,0,3,3,3,3,3,6,-1,-1,-1,,
45,42,46,3,30,71.7,40,0,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,44.7,49,11,1,3,4,2,4,6,-1,-1,-1,-1,,
21,47,3,2,22,55.15,23,27,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,32.1,31,20,1,3,4,3,4,2,3,6,-1,-1,,
32,10,31,16,33,23.75,1,27,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,22.95,44,18,0,3,4,4,4,6,-1,-1,-1,-1,,
1,38,9,32,49,21.5,35,20,1,4,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,8.35,-1,-1,0,3,3,3,4,7,-1,-1,-1,-1,,
38,18,35,25,12,8,44,34,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,10.95,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
37,44,47,0,24,50.25,31,49,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,54.65,3,48,0,2,4,3,3,6,-1,-1,-1,-1,,
39,3,22,31,34,23.25,44,41,0,2,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,23.4,-1,-1,1,3,4,2,2,3,7,-1,-1,-1,,
37,26,47,48,40,45.5,32,33,0,3,2,2,9,6,-1,-1,-1,-1,,
6,10,10,-1,-1,60.9,13,45,1,2,3,4,9,6,-1,-1,-1,-1,,
26,44,7,42,45,9.4,20,43,1,4,4,4,3,4,3,6,-1,-1,,
4,6,9,-1,-1,9.45,14,40,0,3,4,2,-2,2,-2,6,-1,-1,,
27,20,10,33,23,54.9,18,34,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31.85,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
14,25,30,11,49,32.25,4,35,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13.9,26,38,0,3,4,4,4,6,-1,-1,-1,-1,,
11,26,20,32,18,22.15,12,31,1,4,2,2,3,9,6,-1,-1,-1,,
4,6,9,-1,-1,7.1,-1,-1,0,3,3,2,-2,9,7,-1,-1,-1,,
14,50,39,24,27,8.85,12,47,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,9.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
10,5,23,48,41,219.2,26,51,0,2,2,-2,4,3,6,-1,-1,-1,,
4,7,9,-1,-1,51.6,16,28,1,3,4,3,4,2,6,-1,-1,-1,,
6,22,40,12,27,55.85,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,30.85,16,20,1,4,2,2,2,6,-1,-1,-1,-1,,
9,26,17,51,29,9.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,9.3,1,30,1,4,4,4,4,6,-1,-1,-1,-1,,
45,12,40,42,43,72.7,47,25,0,2,2,3,4,3,6,-1,-1,-1,,
4,8,10,-1,-1,43.15,36,46,1,3,4,2,4,2,6,-1,-1,-1,,
34,28,17,6,37,225.7,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,50.5,47,39,1,3,4,3,4,2,6,-1,-1,-1,,
1,34,45,44,8,33.6,9,19,0,3,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,53.75,0,39,1,4,4,3,4,4,6,-1,-1,-1,,
45,15,7,3,5,8.75,47,17,1,4,2,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,9.75,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1,,
3,45,31,2,37,217.7,49,0,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,58,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
20,33,18,38,29,28.75,-1,-1,0,3,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,38.8,23,19,1,2,-2,2,2,2,6,-1,-1,-1,,
33,41,12,46,31,10.35,42,45,1,2,-2,4,4,2,6,-1,-1,-1,,
5,7,9,-1,-1,8,-1,-1,0,3,3,4,4,3,7,-1,-1,-1,,
23,36,46,11,50,11.75,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,6.5,24,33,1,4,4,4,4,6,-1,-1,-1,-1,,
28,49,33,38,13,11.25,18,27,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,6.95,32,17,0,3,4,4,4,6,-1,-1,-1,-1,,
51,15,34,19,32,32.15,24,41,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13.35,45,14,0,3,4,4,4,6,-1,-1,-1,-1,,
3,14,50,21,13,93.35,48,36,0,2,2,3,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,51.2,17,4,1,2,9,-2,6,-1,-1,-1,-1,-1,,
36,47,29,39,18,10.75,10,51,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,7.4,2,49,1,4,4,4,4,6,-1,-1,-1,-1,,
29,25,11,20,13,52.1,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,49.7,18,44,0,3,4,4,2,-2,6,-1,-1,-1,,
35,13,22,44,7,10.7,36,40,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,7.4,21,11,0,3,3,4,4,4,6,-1,-1,-1,,
30,23,34,42,51,104.9,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,56.7,38,33,1,3,4,4,4,6,-1,-1,-1,-1,,
32,24,7,47,33,144.05,20,51,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,50,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,35,39,30,21,9.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,8.3,23,16,1,4,4,4,4,6,-1,-1,-1,-1,,
26,4,30,39,43,9.2,1,24,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,8.75,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
47,21,31,30,3,68.45,42,37,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,46.25,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
5,17,47,30,26,40.85,35,25,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,46,9,33,1,3,4,3,4,3,4,6,-1,-1,,
46,31,37,48,28,30,35,24,1,3,4,3,9,6,-1,-1,-1,-1,,
4,7,9,-1,-1,50,49,50,0,2,2,-2,3,6,-1,-1,-1,-1,,
35,44,11,51,0,9.65,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,8.25,42,38,1,3,2,2,2,6,-1,-1,-1,-1,,
51,11,31,21,2,50.35,7,43,0,2,3,2,-2,2,9,6,-1,-1,,
5,8,12,-1,-1,51.25,49,40,1,2,-2,2,3,2,9,6,-1,-1,,
15,27,47,46,37,5.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,12.1,41,39,1,4,4,4,4,6,-1,-1,-1,-1,,
31,10,8,37,11,30.75,4,20,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,14.4,25,13,0,3,4,4,4,6,-1,-1,-1,-1,,
14,50,46,1,31,24.45,13,43,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,41.9,34,37,1,3,4,4,4,6,-1,-1,-1,-1,,
15,19,50,45,8,4.9,22,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,12.55,41,31,0,3,4,4,4,6,-1,-1,-1,-1,,
18,23,34,40,7,4.4,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,13,16,4,1,3,4,4,2,6,-1,-1,-1,-1,,
25,43,13,24,0,100.2,23,8,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,0.9,12,50,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
19,32,35,4,13,25.8,42,7,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,40.4,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
31,20,40,24,1,99.3,4,45,0,2,3,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,1.75,47,19,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,36,35,42,2,2.65,26,39,0,3,9,6,-1,-1,-1,-1,-1,-1,,
4,6,6,-1,-1,14.6,24,38,1,4,2,6,-1,-1,-1,-1,-1,-1,,
11,29,41,27,51,28.55,9,44,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,37.4,14,46,1,3,4,3,4,4,6,-1,-1,-1,,
25,13,28,14,47,99.2,26,18,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,1.7,19,12,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
30,18,38,0,44,145.75,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,51.95,26,47,1,4,4,4,2,6,-1,-1,-1,-1,,
50,15,19,41,16,50.8,49,36,1,2,3,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,35.25,40,42,0,2,9,6,-1,-1,-1,-1,-1,-1,,
7,34,5,18,3,2,37,32,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,15,49,46,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
48,31,0,13,44,67.9,5,49,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,46.05,30,22,1,3,4,3,4,4,6,-1,-1,-1,,
39,15,14,17,9,97.5,-1,-1,0,3,3,7,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,3.25,8,42,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
18,2,15,39,37,32.05,42,4,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,12.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
44,9,18,33,41,31.6,7,35,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,77.65,32,4,0,2,4,2,-2,4,6,-1,-1,-1,,
7,45,43,37,50,3.8,4,24,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13,19,16,0,3,4,4,4,6,-1,-1,-1,-1,,
12,24,2,50,18,94.25,10,34,1,4,4,4,2,2,6,-1,-1,-1,,
4,6,8,-1,-1,6.2,-1,-1,0,3,4,4,2,9,7,-1,-1,-1,,
11,12,32,2,6,30.8,-1,-1,0,3,3,2,-2,2,-2,3,7,-1,,
5,8,11,-1,-1,34.9,50,46,1,2,-2,2,3,4,3,2,6,-1,,
30,25,10,4,45,221.95,23,22,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,55.1,34,43,1,3,4,3,4,4,6,-1,-1,-1,,
26,25,47,1,10,144,44,34,0,2,4,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,53.55,33,46,1,3,4,2,3,4,3,6,-1,-1,,
43,20,47,29,19,2.75,16,40,0,2,2,9,6,-1,-1,-1,-1,-1,,
8,8,8,-1,-1,13.85,51,48,1,2,2,3,6,-1,-1,-1,-1,-1,,
9,32,3,21,17,53.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,65.9,30,50,1,3,4,4,4,6,-1,-1,-1,-1,,
33,11,9,20,31,29.25,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,79.5,10,4,1,4,4,2,2,6,-1,-1,-1,-1,,
20,24,36,16,45,4.75,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,11.55,21,15,1,3,4,4,4,6,-1,-1,-1,-1,,
17,34,28,1,35,31.3,39,0,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13.1,49,3,0,3,4,3,4,6,-1,-1,-1,-1,,
41,49,38,40,5,68.65,-1,-1,0,2,2,3,3,3,7,-1,-1,-1,,
4,8,10,-1,-1,44.05,45,35,1,3,4,2,2,2,6,-1,-1,-1,,
7,47,22,27,11,4.25,4,43,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,11.95,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
40,23,46,22,21,30.3,33,37,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,14.05,42,36,1,3,4,3,4,4,3,6,-1,-1,,
11,40,18,16,47,5.2,4,38,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,10.95,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
32,49,9,10,38,107.7,15,47,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,52.7,40,4,1,3,4,4,4,6,-1,-1,-1,-1,,
40,51,30,13,45,100.1,9,33,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,40.15,24,12,0,3,4,4,4,6,-1,-1,-1,-1,,
6,34,12,37,22,26.6,25,1,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,37.75,50,19,0,3,3,4,4,6,-1,-1,-1,-1,,
45,32,0,7,11,24.6,20,46,1,4,2,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.05,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1,,
48,39,21,47,38,51.5,-1,-1,1,3,4,2,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,68,37,5,0,2,4,3,2,-2,6,-1,-1,-1,,
28,45,18,22,19,30.6,-1,-1,0,3,2,-2,4,2,3,7,-1,-1,,
4,7,9,-1,-1,12.55,13,27,1,4,4,3,4,4,9,6,-1,-1,,
47,5,45,2,33,4.6,43,39,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,11.35,17,31,1,3,4,4,4,6,-1,-1,-1,-1,,
13,39,14,29,11,168.85,36,28,0,2,3,3,3,6,-1,-1,-1,-1,,
5,7,9,-1,-1,50,26,51,1,2,-2,2,9,6,-1,-1,-1,-1,,
29,0,43,2,22,24.1,33,41,1,4,4,2,3,4,3,6,-1,-1,,
4,6,9,-1,-1,40.05,49,31,0,3,4,2,-2,2,-2,6,-1,-1,,
5,13,44,0,31,18.05,33,49,1,2,-2,2,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,24.6,47,18,0,3,3,3,3,4,6,-1,-1,-1,,
40,16,15,44,34,100.85,31,26,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,39.35,11,12,0,3,4,4,4,6,-1,-1,-1,-1,,
50,4,0,6,10,4.5,22,39,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,11.2,33,21,1,4,4,4,4,6,-1,-1,-1,-1,,
2,24,11,20,44,22.45,13,43,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,85.6,4,33,1,4,4,4,4,6,-1,-1,-1,-1,,
22,0,8,37,27,4.95,34,9,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,10.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
1,31,17,45,2,26.65,12,34,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,36.9,26,42,0,3,3,4,4,6,-1,-1,-1,-1,,
36,9,12,34,32,5.4,15,3,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,10.2,7,51,1,4,4,4,2,6,-1,-1,-1,-1,,
14,45,21,10,15,205.85,50,2,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,61.8,20,30,0,2,2,-2,4,3,6,-1,-1,-1,,
14,25,20,38,22,26.7,49,36,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,36.5,28,51,1,3,4,3,4,3,4,6,-1,-1,,
20,23,47,17,7,31.7,19,31,1,4,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
25,21,30,49,46,92.85,12,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,46.8,9,7,0,3,4,4,4,6,-1,-1,-1,-1,,
37,10,24,45,39,196.6,12,4,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,70.55,14,48,0,2,4,3,3,6,-1,-1,-1,-1,,
32,8,7,6,19,34,47,41,0,3,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,28.5,15,27,1,2,-2,2,4,4,6,-1,-1,-1,,
24,41,38,17,39,12.1,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,29.55,40,29,1,3,4,4,4,6,-1,-1,-1,-1,,
28,37,48,0,47,11.1,12,29,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,30.45,26,38,0,3,3,4,4,6,-1,-1,-1,-1,,
40,37,17,6,49,92.35,36,26,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,47.25,10,50,0,2,4,4,4,6,-1,-1,-1,-1,,
36,9,19,33,41,10.1,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1,,
5,8,8,-1,-1,31.4,50,44,1,2,-2,4,3,6,-1,-1,-1,-1,,
33,46,32,3,17,91.35,22,38,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,48.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
7,43,2,22,15,29.65,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,60.45,20,32,1,3,4,4,4,6,-1,-1,-1,-1,,
49,19,41,28,3,32.15,47,11,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,29.55,13,25,1,4,4,4,4,6,-1,-1,-1,-1,,
34,51,3,2,25,93.9,44,40,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,45.35,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
3,7,31,34,23,99.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,61.5,48,30,1,3,4,4,4,6,-1,-1,-1,-1,,
30,20,10,14,37,61.6,34,51,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,55.3,44,24,1,3,4,4,4,6,-1,-1,-1,-1,,
22,45,28,14,0,193.85,30,37,0,2,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,72.15,33,21,1,3,4,3,4,3,4,6,-1,-1,,
32,6,7,42,12,27.9,43,49,0,2,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,62.05,-1,-1,1,3,4,2,4,3,7,-1,-1,-1,,
19,24,32,21,36,47.25,29,45,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,43.5,26,31,1,3,4,3,4,3,4,3,6,-1,,
24,1,4,9,8,32.6,35,11,1,3,4,4,2,2,6,-1,-1,-1,,
4,6,8,-1,-1,29,49,14,0,2,4,4,2,3,6,-1,-1,-1,,
17,41,38,48,46,200.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,65.15,47,31,1,3,4,4,4,6,-1,-1,-1,-1,,
6,44,10,20,40,47,28,0,1,4,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,43.25,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
24,32,18,13,40,96.1,17,22,1,3,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,64.9,50,48,0,2,3,3,4,6,-1,-1,-1,-1,,
27,34,33,26,31,33.65,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,55.8,18,30,1,3,4,4,4,6,-1,-1,-1,-1,,
32,28,40,38,1,26.1,-1,-1,0,3,3,4,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,35,27,47,1,2,-2,4,2,2,6,-1,-1,-1,,
30,5,43,19,22,198.85,33,51,1,2,-2,2,4,3,4,6,-1,-1,,
